,Unnamed: 0,src,dst,id,importance,weight,weight_positive,weight_negative,edge_weight(btw),Unnamed: 9,Unnamed: 10,hybrid
659,625,26,60,4,1.0,0.11368489,0.11368489,0.108186424,0.0048695579999999995,,,0.011561881783399999
660,626,44,60,4,1.0,0.10772749,0.103722356,0.10772749,0.0048695579999999995,,,0.010928014423399999
661,628,46,60,4,1.0,0.101407394,0.101407394,0.092271134,0.0048695579999999995,,,0.010255556209
662,618,44,21,4,1.0,0.10075372,0.10075372,0.090250626,0.0048695579999999995,,,0.010186005295400001
663,601,35,8,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
664,603,35,52,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
665,604,16,52,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
666,605,35,22,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
667,606,16,22,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
668,607,37,7,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
669,609,37,14,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
670,610,19,14,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
671,611,37,50,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
672,612,19,50,4,0.0,0.0,0.0,0.0,0.001233915,,,-0.0001353604755
673,621,28,21,4,2.0,0.11863346,0.11863346,0.10617732,0.0,,,0.012622600143999999
674,622,5,21,4,2.0,0.11724892,0.11705269,0.11724892,0.0,,,0.012475285088
675,623,57,21,4,2.0,0.11142137,0.10720537,0.11142137,0.0,,,0.011855233768
676,664,6,3,4,1.0,0.6137659000000001,0.6137659000000001,0.10938983,0.0,,,0.06530469176
677,642,11,3,4,1.0,0.52483314,0.0851387,0.52483314,0.0,,,0.055842246096
678,641,32,3,4,1.0,0.5031371,0.095105365,0.5031371,0.0,,,0.05353378744
679,659,9,3,4,1.0,0.42971729999999997,0.42971729999999997,0.074471936,0.0,,,0.045721920719999996
680,654,41,3,4,1.0,0.42694134,0.42694134,0.11101860000000001,0.0,,,0.045426558575999997
681,663,42,3,4,1.0,0.42629468,0.42629468,0.08793255,0.0,,,0.04535775395199999
682,658,38,3,4,1.0,0.30893126,0.30893126,0.09197161,0.0,,,0.032870286064
683,662,30,3,4,1.0,0.16496457,0.16496457,0.089994356,0.0,,,0.017552230248
684,653,59,3,4,1.0,0.12540904,0.06888197,0.12540904,0.0,,,0.013343521855999999
685,637,23,3,4,1.0,0.12209879,0.06858171,0.12209879,0.0,,,0.012991311256
686,639,34,3,4,1.0,0.12164805,0.06777654,0.12164805,0.0,,,0.012943352519999998
687,651,58,3,4,1.0,0.120926715,0.10757876,0.120926715,0.0,,,0.012866602476
688,649,43,3,4,1.0,0.12018774,0.06290272599999999,0.12018774,0.0,,,0.012787975536
689,624,47,21,4,1.0,0.119193316,0.119193316,0.10816426,0.0,,,0.0126821688224
690,648,12,3,4,1.0,0.11869667,0.06687186,0.11869667,0.0,,,0.012629325688
691,655,29,3,4,1.0,0.1158016,0.06742749,0.1158016,0.0,,,0.01232129024
692,647,40,3,4,1.0,0.11557206,0.070667714,0.11557206,0.0,,,0.012296867184
693,657,18,3,4,1.0,0.11308614,0.11308614,0.09872145,0.0,,,0.012032365296
694,640,55,3,4,1.0,0.10988094,0.07573978,0.10988094,0.0,,,0.011691332015999999
695,652,10,3,4,1.0,0.10903988,0.08940238,0.10903988,0.0,,,0.011601843232
696,638,13,3,4,1.0,0.10834953,0.08025053,0.10834953,0.0,,,0.011528389992
697,656,4,3,4,1.0,0.10452954,0.09158964,0.10452954,0.0,,,0.011121943056
698,650,53,3,4,1.0,0.103435285,0.08495484,0.103435285,0.0,,,0.011005514324
699,661,31,3,4,1.0,0.09921954,0.07973828,0.09921954,0.0,,,0.010556959056
700,665,51,3,4,1.0,0.09659877,0.095372215,0.09659877,0.0,,,0.010278109128
701,660,49,3,4,1.0,0.093900055,0.08319083,0.093900055,0.0,,,0.009990965852
702,615,2,61,4,0.0,0.13868944,0.13868944,0.097557895,0.0,,,0.014756556415999999
703,616,46,61,4,0.0,0.11964509,0.11439703400000001,0.11964509,0.0,,,0.012730237576
704,614,44,61,4,0.0,0.1138386,0.107186854,0.1138386,0.0,,,0.012112427039999998
705,602,16,8,4,0.0,0.0,0.0,0.0,0.0,,,0.0
706,608,19,7,4,0.0,0.0,0.0,0.0,0.0,,,0.0
707,707,9,17,5,1.6666666669999999,0.1292025,0.10538719,0.1292025,0.022267206,,,0.011304433501799998
708,820,4,15,5,0.833333333,0.12436031,0.12436031,0.098094635,0.011605938,,,0.011958765585399999
709,822,22,15,5,0.833333333,0.13048658,0.13048658,0.12228788,0.011605938,,,0.012610600713399998
710,823,33,15,5,0.833333333,0.13851681,0.110722765,0.13851681,0.011605938,,,0.013465017185399998
711,824,32,15,5,0.833333333,0.12372161,0.11938701,0.12372161,0.011605938,,,0.011890807905399998
712,825,4,31,5,0.833333333,0.12576114,0.12576114,0.11415058,0.011605938,,,0.012107813897399998
713,827,22,31,5,0.833333333,0.12944932,0.101934545,0.12944932,0.011605938,,,0.0125002362494
714,828,33,31,5,0.833333333,0.09272772,0.08315089,0.09272772,0.011605938,,,0.008593058009399999
715,829,32,31,5,0.833333333,0.11616964,0.11581866,0.11616964,0.011605938,,,0.0110872782974
716,830,4,12,5,0.833333333,0.12582926,0.12582926,0.11264092,0.011605938,,,0.012115061865399998
717,832,22,12,5,0.833333333,0.11314862,0.098811455,0.11314862,0.011605938,,,0.0107658417694
718,833,33,12,5,0.833333333,0.120891154,0.120891154,0.097075164,0.011605938,,,0.011589647387
719,834,32,12,5,0.833333333,0.11787147,0.101074256,0.11787147,0.011605938,,,0.0112683530094
720,821,38,15,5,0.333333333,0.13966964,0.13966964,0.09138038,0.011605938,,,0.013587678297400001
721,826,38,31,5,0.333333333,0.13005668,0.13005668,0.09255115,0.011605938,,,0.0125648593534
722,831,38,12,5,0.333333333,0.12573181,0.12573181,0.11690973,0.011605938,,,0.012104693185399999
723,744,36,37,5,2.0,0.14000182,0.120734975,0.14000182,0.010671265,,,0.0137255558775
724,771,36,18,5,2.0,0.13049647,0.117881134,0.13049647,0.010671265,,,0.0127141866375
725,798,36,29,5,2.0,0.15819396,0.15819396,0.09740697599999999,0.010671265,,,0.015661199573499998
726,739,9,37,5,1.6666666669999999,0.12699182,0.11860363,0.12699182,0.010671265,,,0.0123412918775
727,740,1,37,5,1.6666666669999999,0.14925045,0.12894678,0.14925045,0.010671265,,,0.0147096101095
728,741,30,37,5,1.6666666669999999,0.14203037,0.10812203,0.14203037,0.010671265,,,0.013941393597499999
729,742,7,37,5,1.6666666669999999,0.15597884,0.15597884,0.124976255,0.010671265,,,0.0154255108055
730,743,5,37,5,1.6666666669999999,0.15016022,0.15016022,0.107151605,0.010671265,,,0.0148064096375
731,745,13,37,5,1.6666666669999999,0.11996704,0.08922252,0.11996704,0.010671265,,,0.0115938552855
732,746,28,37,5,1.6666666669999999,0.17257863,0.17257863,0.10704395,0.010671265,,,0.0171917284615
733,747,8,37,5,1.6666666669999999,0.109802455,0.10046672,0.109802455,0.010671265,,,0.0105123434415
734,749,19,37,5,1.6666666669999999,0.118685775,0.118685775,0.10981166,0.010671265,,,0.011457528689499999
735,750,25,37,5,1.6666666669999999,0.14840572,0.09977151,0.14840572,0.010671265,,,0.014619730837499997
736,752,10,37,5,1.6666666669999999,0.12429585,0.11752957,0.12429585,0.010671265,,,0.0120544406695
737,753,27,37,5,1.6666666669999999,0.15066275,0.15066275,0.11560291,0.010671265,,,0.0148598788295
738,755,23,37,5,1.6666666669999999,0.123080015,0.10689027599999999,0.123080015,0.010671265,,,0.0119250758255
739,756,35,37,5,1.6666666669999999,0.15753442,0.15753442,0.09475718400000001,0.010671265,,,0.0155910245175
740,757,20,37,5,1.6666666669999999,0.15124868,0.15124868,0.10842343,0.010671265,,,0.0149222217815
741,758,3,37,5,1.6666666669999999,0.17493188,0.17493188,0.08791406,0.010671265,,,0.0174421142615
742,759,24,37,5,1.6666666669999999,0.14321645,0.1049125,0.14321645,0.010671265,,,0.0140675925095
743,760,0,37,5,1.6666666669999999,0.47320569999999995,0.08425089,0.47320569999999995,0.010671265,,,0.04917844870949999
744,761,34,37,5,1.6666666669999999,0.12655827,0.09067779,0.12655827,0.010671265,,,0.0122951621575
745,762,11,37,5,1.6666666669999999,0.13788173,0.13788173,0.12872814,0.010671265,,,0.013499978301500001
746,763,14,37,5,1.6666666669999999,0.14068966,0.10646571,0.14068966,0.010671265,,,0.013798742053499999
747,764,2,37,5,1.6666666669999999,0.10701528,0.10649061,0.10701528,0.010671265,,,0.010215788021500001
748,765,21,37,5,1.6666666669999999,0.13804853,0.09211662400000001,0.13804853,0.010671265,,,0.0135177258215
749,766,9,18,5,1.6666666669999999,0.13001022,0.126807,0.13001022,0.010671265,,,0.012662449637500002
750,767,1,18,5,1.6666666669999999,0.13860965,0.084755205,0.13860965,0.010671265,,,0.0135774289895
751,768,30,18,5,1.6666666669999999,0.12071042,0.12071042,0.11821666,0.010671265,,,0.0116729509175
752,769,7,18,5,1.6666666669999999,0.14479022,0.11124592,0.14479022,0.010671265,,,0.0142350416375
753,770,5,18,5,1.6666666669999999,0.19654551,0.19654551,0.103665404,0.010671265,,,0.0197418044935
754,772,13,18,5,1.6666666669999999,0.1151066,0.08717637,0.1151066,0.010671265,,,0.011076704469500001
755,773,28,18,5,1.6666666669999999,0.18212046,0.18212046,0.12557651,0.010671265,,,0.0182069791735
756,774,8,18,5,1.6666666669999999,0.117029436,0.117029436,0.094607495,0.010671265,,,0.0112812942199
757,776,19,18,5,1.6666666669999999,0.12894922,0.10796116,0.12894922,0.010671265,,,0.0125495592375
758,777,25,18,5,1.6666666669999999,0.114679836,0.114679836,0.10135997,0.010671265,,,0.0110312967799
759,779,10,18,5,1.6666666669999999,0.14243074,0.12516557,0.14243074,0.010671265,,,0.0139839929655
760,780,27,18,5,1.6666666669999999,0.13801429,0.13801429,0.10532535,0.010671265,,,0.0135140826855
761,782,23,18,5,1.6666666669999999,0.11698601,0.10631159,0.11698601,0.010671265,,,0.0112766736935
762,783,35,18,5,1.6666666669999999,0.1809885,0.1809885,0.10359791,0.010671265,,,0.0180865386295
763,784,20,18,5,1.6666666669999999,0.20251165,0.20251165,0.108690046,0.010671265,,,0.020376601789499998
764,785,3,18,5,1.6666666669999999,0.14340597,0.14340597,0.080268554,0.010671265,,,0.0140877574375
765,786,24,18,5,1.6666666669999999,0.12326227,0.100931555,0.12326227,0.010671265,,,0.011944467757499999
766,787,0,18,5,1.6666666669999999,0.58007306,0.11429497,0.58007306,0.010671265,,,0.0605491358135
767,788,34,18,5,1.6666666669999999,0.13034812,0.09073383,0.13034812,0.010671265,,,0.012698402197500002
768,789,11,18,5,1.6666666669999999,0.12573913,0.12573913,0.11891188,0.010671265,,,0.0122080056615
769,790,14,18,5,1.6666666669999999,0.124086164,0.11888393,0.124086164,0.010671265,,,0.0120321300791
770,791,2,18,5,1.6666666669999999,0.1388363,0.09296276,0.1388363,0.010671265,,,0.0136015445495
771,792,21,18,5,1.6666666669999999,0.13549578,0.095501535,0.13549578,0.010671265,,,0.013246113221500001
772,793,9,29,5,1.6666666669999999,0.12898804,0.12632461,0.12898804,0.010671265,,,0.0125536896855
773,794,1,29,5,1.6666666669999999,0.14020517,0.1003446,0.14020517,0.010671265,,,0.013747192317499999
774,795,30,29,5,1.6666666669999999,0.11932764,0.09424392,0.11932764,0.010671265,,,0.0115258231255
775,796,7,29,5,1.6666666669999999,0.12775874,0.12775874,0.11829172,0.010671265,,,0.0124228921655
776,797,5,29,5,1.6666666669999999,0.14823556,0.14823556,0.11131548,0.010671265,,,0.0146016258135
777,799,13,29,5,1.6666666669999999,0.1282096,0.081898816,0.1282096,0.010671265,,,0.012470863669500001
778,800,28,29,5,1.6666666669999999,0.17142911,0.17142911,0.101196066,0.010671265,,,0.0170694195335
779,801,8,29,5,1.6666666669999999,0.14225710000000003,0.14225710000000003,0.12401249,0.010671265,,,0.013965517669500003
780,803,19,29,5,1.6666666669999999,0.10951955,0.10951955,0.105075344,0.010671265,,,0.0104822423495
781,804,25,29,5,1.6666666669999999,0.12809949999999998,0.10605226,0.12809949999999998,0.010671265,,,0.012459149029499997
782,806,10,29,5,1.6666666669999999,0.114523426,0.09993466,0.114523426,0.010671265,,,0.0110146547559
783,807,27,29,5,1.6666666669999999,0.12253181,0.12253181,0.120857626,0.010671265,,,0.011866746813500001
784,809,23,29,5,1.6666666669999999,0.13315020000000002,0.11450939,0.13315020000000002,0.010671265,,,0.012996543509500002
785,810,35,29,5,1.6666666669999999,0.13318662,0.13318662,0.11933769999999999,0.010671265,,,0.0130004185975
786,811,20,29,5,1.6666666669999999,0.17867865,0.17867865,0.10790930000000001,0.010671265,,,0.0178407705895
787,812,3,29,5,1.6666666669999999,0.1836354,0.1836354,0.10484596,0.010671265,,,0.0183681687895
788,813,24,29,5,1.6666666669999999,0.12459641,0.09707103,0.12459641,0.010671265,,,0.012086420253500001
789,814,0,29,5,1.6666666669999999,0.4907398,0.095886834,0.4907398,0.010671265,,,0.0510440769495
790,815,34,29,5,1.6666666669999999,0.11365073,0.09042245,0.11365073,0.010671265,,,0.0109217999015
791,816,11,29,5,1.6666666669999999,0.11982931,0.11982931,0.10602389,0.010671265,,,0.0115792008135
792,817,14,29,5,1.6666666669999999,0.1274872,0.09694498,0.1274872,0.010671265,,,0.012394000309499999
793,818,2,29,5,1.6666666669999999,0.13890074,0.09251123,0.13890074,0.010671265,,,0.013608400965499999
794,819,21,29,5,1.6666666669999999,0.12980919,0.1154815,0.12980919,0.010671265,,,0.012641060045499999
795,748,16,37,5,1.0,0.13583674,0.08758336,0.13583674,0.010671265,,,0.013282391365500001
796,751,6,37,5,1.0,0.14155126,0.08539267,0.14155126,0.010671265,,,0.013890416293500001
797,754,26,37,5,1.0,0.13093777,0.13093777,0.11913430000000001,0.010671265,,,0.0127611409575
798,775,16,18,5,1.0,0.110283844,0.110283844,0.09742861,0.010671265,,,0.0105635632311
799,778,6,18,5,1.0,0.09587088,0.08740668,0.09587088,0.010671265,,,0.009030023861500001
800,781,26,18,5,1.0,0.14709129999999998,0.14709129999999998,0.11748158,0.010671265,,,0.014479876549499997
801,802,16,29,5,1.0,0.1308593,0.1308593,0.11599366,0.010671265,,,0.012752791749500001
802,805,6,29,5,1.0,0.14503852,0.10178597,0.14503852,0.010671265,,,0.0142614607575
803,808,26,29,5,1.0,0.14375405,0.14375405,0.11784806,0.010671265,,,0.0141247931495
804,712,36,17,5,2.0,0.13215941,0.13215941,0.11407567,0.0,,,0.014061761224
805,708,1,17,5,1.6666666669999999,0.1272093,0.1272093,0.123551294,0.0,,,0.013535069519999998
806,709,30,17,5,1.6666666669999999,0.12676814,0.10906907,0.12676814,0.0,,,0.013488130095999999
807,710,7,17,5,1.6666666669999999,0.14747192,0.14747192,0.103394896,0.0,,,0.015691012288
808,711,5,17,5,1.6666666669999999,0.13968162,0.13968162,0.10246334,0.0,,,0.014862124368
809,713,13,17,5,1.6666666669999999,0.11190241599999999,0.1070521,0.11190241599999999,0.0,,,0.011906417062399999
810,714,28,17,5,1.6666666669999999,0.115788296,0.115788296,0.107609786,0.0,,,0.012319874694399999
811,715,8,17,5,1.6666666669999999,0.12072616,0.12072616,0.10498817,0.0,,,0.012845263424
812,717,19,17,5,1.6666666669999999,0.11963526,0.11963526,0.11375039999999999,0.0,,,0.012729191663999998
813,718,25,17,5,1.6666666669999999,0.111469135,0.111469135,0.098934196,0.0,,,0.011860315964
814,720,10,17,5,1.6666666669999999,0.1120884,0.11144763,0.1120884,0.0,,,0.01192620576
815,721,27,17,5,1.6666666669999999,0.12111133,0.09079391,0.12111133,0.0,,,0.012886245511999999
816,723,23,17,5,1.6666666669999999,0.122748576,0.11679378,0.122748576,0.0,,,0.013060448486399999
817,724,35,17,5,1.6666666669999999,0.18319570000000002,0.18319570000000002,0.10228293,0.0,,,0.01949202248
818,725,20,17,5,1.6666666669999999,0.23353815,0.23353815,0.12633,0.0,,,0.02484845916
819,726,3,17,5,1.6666666669999999,0.19284372,0.19284372,0.095193595,0.0,,,0.020518571808
820,727,24,17,5,1.6666666669999999,0.13056068,0.13056068,0.12408055,0.0,,,0.013891656352
821,728,0,17,5,1.6666666669999999,0.5835974,0.10523558400000001,0.5835974,0.0,,,0.06209476336
822,729,34,17,5,1.6666666669999999,0.13891932,0.10677956,0.13891932,0.0,,,0.014781015648
823,730,11,17,5,1.6666666669999999,0.13667122,0.13667122,0.11451624,0.0,,,0.014541817808
824,731,14,17,5,1.6666666669999999,0.12128441,0.10219528,0.12128441,0.0,,,0.012904661223999999
825,732,2,17,5,1.6666666669999999,0.12092266,0.10328293,0.12092266,0.0,,,0.012866171023999999
826,733,21,17,5,1.6666666669999999,0.13023123,0.11051953,0.13023123,0.0,,,0.013856602871999999
827,734,4,17,5,1.5,0.13293304,0.10401285,0.13293304,0.0,,,0.014144075455999999
828,736,22,17,5,1.5,0.09361068,0.07913431,0.09361068,0.0,,,0.009960176352
829,737,33,17,5,1.5,0.14336398,0.09870467,0.14336398,0.0,,,0.015253927471999999
830,738,32,17,5,1.5,0.11584102,0.074859574,0.11584102,0.0,,,0.012325484527999999
831,716,16,17,5,1.0,0.12854122,0.12854122,0.10475747,0.0,,,0.013676785808
832,719,6,17,5,1.0,0.13137951,0.1004753,0.13137951,0.0,,,0.013978779864
833,722,26,17,5,1.0,0.13796277,0.13796277,0.10226307,0.0,,,0.014679238728000001
834,735,38,17,5,1.0,0.12397992599999999,0.09960824,0.12397992599999999,0.0,,,0.013191464126399998
835,913,13,37,6,0.0,0.0,0.0,0.0,0.002048131,,,-0.0002246799707
836,887,24,9,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
837,888,49,9,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
838,891,24,17,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
839,892,49,17,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
840,893,23,17,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
841,906,24,10,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
842,907,49,10,6,0.0,0.0,0.0,0.0,0.001920123,,,-0.0002106374931
843,908,3,35,6,0.0,0.0,0.0,0.0,0.001792115,,,-0.0001965950155
844,845,21,15,6,0.0,0.0,0.0,0.0,0.0016641070000000002,,,-0.00018255253790000004
845,886,60,9,6,0.0,0.0,0.0,0.0,0.0016641070000000002,,,-0.00018255253790000004
846,890,60,17,6,0.0,0.0,0.0,0.0,0.0016641070000000002,,,-0.00018255253790000004
847,861,61,34,6,0.0,0.0,0.0,0.0,0.001570234,,,-0.00017225466980000002
848,866,61,4,6,0.0,0.0,0.0,0.0,0.001570234,,,-0.00017225466980000002
849,883,60,5,6,0.0,0.0,0.0,0.0,0.0015360979999999998,,,-0.00016850995059999998
850,838,19,52,6,0.0,0.0,0.0,0.0,0.001493429,,,-0.0001638291613
851,839,59,52,6,0.0,0.0,0.0,0.0,0.001493429,,,-0.0001638291613
852,840,54,52,6,0.0,0.0,0.0,0.0,0.001493429,,,-0.0001638291613
853,842,19,15,6,0.0,0.0,0.0,0.0,0.001493429,,,-0.0001638291613
854,843,59,15,6,0.0,0.0,0.0,0.0,0.001493429,,,-0.0001638291613
855,844,54,15,6,0.0,0.0,0.0,0.0,0.001493429,,,-0.0001638291613
856,852,39,41,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
857,857,39,34,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
858,858,42,34,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
859,859,58,34,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
860,860,20,34,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
861,862,39,4,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
862,863,42,4,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
863,864,58,4,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
864,865,20,4,6,0.0,0.0,0.0,0.0,0.001442226,,,-0.0001582121922
865,867,39,38,6,0.0,0.0,0.0,0.0,0.00140809,,,-0.00015446747300000002
866,868,42,38,6,0.0,0.0,0.0,0.0,0.00140809,,,-0.00015446747300000002
867,869,58,38,6,0.0,0.0,0.0,0.0,0.00140809,,,-0.00015446747300000002
868,870,20,38,6,0.0,0.0,0.0,0.0,0.00140809,,,-0.00015446747300000002
869,835,19,22,6,0.0,0.0,0.0,0.0,0.0013654210000000001,,,-0.00014978668370000002
870,911,3,27,6,0.0,0.0,0.0,0.0,0.0012800819999999999,,,-0.0001404249954
871,912,18,27,6,0.0,0.0,0.0,0.0,0.0012800819999999999,,,-0.0001404249954
872,846,2,16,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
873,848,2,32,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
874,849,46,32,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
875,850,2,56,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
876,851,46,56,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
877,871,55,33,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
878,873,55,36,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
879,874,30,36,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
880,875,55,12,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
881,876,30,12,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
882,877,11,50,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
883,879,11,43,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
884,880,53,43,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
885,881,11,8,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
886,882,53,8,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
887,894,14,51,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
888,896,14,28,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
889,897,62,28,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
890,898,14,45,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
891,899,62,45,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
892,900,25,6,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
893,902,25,47,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
894,903,40,47,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
895,904,25,57,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
896,905,40,57,6,0.0,0.0,0.0,0.0,0.001194743,,,-0.00013106330710000003
897,917,31,44,6,1.0,0.8981747,0.6493528000000001,0.8981747,0.0010240660000000001,,,0.09545344803979999
898,919,31,0,6,1.0,0.70131207,0.70131207,0.07349968,0.0010240660000000001,,,0.07450726420779999
899,920,1,0,6,0.0,0.42852402,0.42852402,0.11909998,0.0010240660000000001,,,0.0454826156878
900,836,59,22,6,0.0,0.0,0.0,0.0,0.0,,,0.0
901,837,54,22,6,0.0,0.0,0.0,0.0,0.0,,,0.0
902,841,21,52,6,0.0,0.0,0.0,0.0,0.0,,,0.0
903,847,46,16,6,0.0,0.0,0.0,0.0,0.0,,,0.0
904,853,42,41,6,0.0,0.0,0.0,0.0,0.0,,,0.0
905,854,58,41,6,0.0,0.0,0.0,0.0,0.0,,,0.0
906,855,20,41,6,0.0,0.0,0.0,0.0,0.0,,,0.0
907,856,61,41,6,0.0,0.0,0.0,0.0,0.0,,,0.0
908,872,30,33,6,0.0,0.0,0.0,0.0,0.0,,,0.0
909,878,53,50,6,0.0,0.0,0.0,0.0,0.0,,,0.0
910,884,24,5,6,0.0,0.0,0.0,0.0,0.0,,,0.0
911,885,49,5,6,0.0,0.0,0.0,0.0,0.0,,,0.0
912,889,23,9,6,0.0,0.0,0.0,0.0,0.0,,,0.0
913,895,62,51,6,0.0,0.0,0.0,0.0,0.0,,,0.0
914,901,40,6,6,0.0,0.0,0.0,0.0,0.0,,,0.0
915,909,18,35,6,0.0,0.0,0.0,0.0,0.0,,,0.0
916,910,26,35,6,0.0,0.0,0.0,0.0,0.0,,,0.0
917,914,48,37,6,0.0,0.0,0.0,0.0,0.0,,,0.0
918,915,7,37,6,0.0,0.0,0.0,0.0,0.0,,,0.0
919,916,29,37,6,0.0,0.0,0.0,0.0,0.0,,,0.0
920,918,1,44,6,0.0,0.7884406999999999,0.7884406999999999,0.050714478,0.0,,,0.08389009047999998
921,957,11,5,7,1.333333333,0.8632834999999999,0.8632834999999999,0.1783347,0.08335082099999999,,,0.08270977933629999
922,958,16,5,7,1.333333333,0.8229011999999999,0.8229011999999999,0.18779607,0.08335082099999999,,,0.07841310261629998
923,945,17,5,7,1.333333333,0.85790956,0.85790956,0.108647235,0.061299435,,,0.08455702916449999
924,946,30,5,7,1.333333333,0.8576509,0.8576509,0.11407323,0.061299435,,,0.0845295077405
925,947,1,5,7,1.333333333,0.87292004,0.87292004,0.11223878,0.061299435,,,0.0861541442365
926,952,35,5,7,2.0,0.8568979999999999,0.8568979999999999,0.11882266400000001,0.059180790999999996,,,0.0846818144273
927,950,33,5,7,1.6666666669999999,0.8324973,0.8324973,0.11392201,0.059180790999999996,,,0.0820855799473
928,951,13,5,7,1.6666666669999999,0.8217855,0.8217855,0.10938498,0.059180790999999996,,,0.08094584442729999
929,953,36,5,7,1.6666666669999999,0.88778126,0.88778126,0.11317374599999999,0.059180790999999996,,,0.0879677932913
930,956,0,5,7,1.333333333,0.8702209999999999,0.8520538000000001,0.8702209999999999,0.045219262999999996,,,0.08763096124889999
931,921,45,7,7,1.166666667,0.12987046,0.12987046,0.108578704,0.033333333,,,0.010161550313899998
932,931,11,56,7,0.333333333,0.8303837,0.17627110000000001,0.8303837,0.02074657,,,0.086076926951
933,932,16,56,7,0.333333333,0.88045,0.16111942,0.88045,0.02074657,,,0.091403981271
934,934,11,23,7,0.333333333,0.86870146,0.18330969,0.86870146,0.02074657,,,0.090153936615
935,935,16,23,7,0.333333333,0.9127062,0.19247124,0.9127062,0.02074657,,,0.094836040951
936,987,14,26,7,0.333333333,0.10791235,0.10791235,0.098552,0.01680791,,,0.009638046313
937,988,49,26,7,0.333333333,0.11834647,0.11834647,0.095318004,0.01680791,,,0.010748236680999999
938,989,14,42,7,0.333333333,0.11577349,0.11577349,0.10440878,0.01680791,,,0.010474471609
939,990,49,42,7,0.333333333,0.108591095,0.09457954,0.108591095,0.01680791,,,0.009710264781
940,991,14,9,7,0.333333333,0.11946095,0.11946095,0.106437184,0.01680791,,,0.010866817353
941,992,49,9,7,0.333333333,0.11258225,0.10967968,0.11258225,0.01680791,,,0.010134923673
942,1001,32,38,7,0.333333333,0.13869645,0.13869645,0.11555222400000001,0.01680791,,,0.012913474553
943,1002,43,38,7,0.333333333,0.10992206,0.08988124,0.10992206,0.01680791,,,0.009851879457
944,1003,32,29,7,0.333333333,0.125366,0.125366,0.11245253,0.01680791,,,0.011495114673
945,1004,43,29,7,0.333333333,0.10453626,0.10453626,0.10326972599999999,0.01680791,,,0.009278830337000001
