src,dst,id,edge_weight,edge_importance
35,5,8,0.45788994,0
0,5,8,0.11923533,0
44,5,8,0.11045229,0
26,5,8,0.117478915,0
36,5,8,0.11902551,0
26,37,8,0.08779445,0
36,37,8,0.12267895,0
54,5,8,0.12445281,0
21,5,8,0.1045387,0
0,48,8,0.5649772,0
44,48,8,0.6126022,0
54,53,8,0.1615806,0
21,53,8,0.085772075,0
6,12,8,0.09793794,0
18,12,8,0.093796834,0
25,12,8,0.084810175,0
43,2,8,0.0,2
47,55,8,0.0,2
9,5,8,0.08748515,0
41,5,8,0.09761646,0
47,2,8,0.0,2
51,5,8,0.36075416,0
50,5,8,0.12719934,0
31,5,8,0.08879282,0
19,5,8,0.4191349,0
22,5,8,0.139964,0
32,5,8,0.1239499,0
3,5,8,0.12224497,0
4,5,8,0.12125061,0
1,5,8,0.09830645,0
58,52,8,0.0,0
24,52,8,0.0,0
26,40,8,0.11150886,0
36,40,8,0.9309257,0
32,15,8,0.19265082,0
3,15,8,0.09396109,0
4,13,8,0.10623415,0
1,13,8,0.16871229,0
0,23,8,0.54228586,0
44,23,8,0.6021755,0
54,10,8,0.10479308,0
21,10,8,0.09676565,0
9,33,8,0.10455879,0
41,33,8,0.105241954,0
49,33,8,0.91336,0
8,56,8,0.0,0
14,56,8,0.0,0
59,56,8,0.0,0
7,56,8,0.0,0
16,56,8,0.0,0
60,56,8,0.0,0
47,56,8,0.0,1
29,56,8,0.0,0
20,56,8,0.0,0
28,56,8,0.0,0
6,27,8,0.092050076,0
18,27,8,0.095147125,0
25,27,8,0.07917262,0
17,43,8,0.0,2
46,59,8,0.0,0
17,47,8,0.0,2
30,18,8,0.08099758,0
61,34,8,0.0,0
42,0,8,0.6476131,0
61,58,8,0.0,0
42,45,8,0.49196145,0
57,32,8,0.1150454,0
57,3,8,0.10071096,0
39,4,8,0.099124044,0
39,1,8,0.10531086,0
38,9,8,0.09534433,0
38,41,8,0.08890044,0
55,43,8,0.0,2
5,6,8,0.09451644,0
5,18,8,0.08967326,0
5,25,8,0.103392,0
5,11,8,0.1362664,0
5,35,8,0.14556561,0
5,0,8,0.6166886,0
5,44,8,0.43828726,0
5,26,8,0.09085291,0
5,36,8,0.100040816,0
37,26,8,0.08831083,0
37,36,8,0.104256004,0
5,54,8,0.0996098,0
5,21,8,0.08881447,0
48,0,8,0.57430196,0
48,44,8,0.13245416,0
53,54,8,0.09618621,0
53,21,8,0.10420861,0
12,6,8,0.089738265,0
12,18,8,0.09396022,0
12,25,8,0.11062116,0
2,43,8,0.0,2
55,47,8,0.0,2
5,9,8,0.10398699,0
5,41,8,0.09221484,0
2,47,8,0.0,2
5,51,8,0.11496704,0
5,50,8,0.096742935,0
5,31,8,0.107220896,0
5,19,8,0.11814592,0
5,22,8,0.119783185,0
5,32,8,0.09634982,0
5,3,8,0.09429842,0
5,4,8,0.100134894,0
5,1,8,0.10016549,0
52,58,8,0.0,0
52,24,8,0.0,0
40,26,8,0.10421063,0
40,36,8,0.09857984,0
15,32,8,0.08071271,0
15,3,8,0.09958395,0
13,4,8,0.10284683,0
13,1,8,0.11062871,0
23,0,8,0.6420187,0
23,44,8,0.12908554,0
10,54,8,0.110520564,0
10,21,8,0.09288377,0
33,9,8,0.08440803,0
33,41,8,0.09472809,0
33,49,8,0.107622914,0
56,8,8,0.0,0
56,14,8,0.0,0
56,59,8,0.0,0
56,7,8,0.0,0
56,16,8,0.0,0
56,60,8,0.0,0
56,47,8,0.0,1
56,29,8,0.0,0
56,20,8,0.0,0
56,28,8,0.0,0
27,6,8,0.09983686,0
27,18,8,0.10102925,0
27,25,8,0.09758464,0
8,1,9,0.0,0
0,6,9,0.09269682,1
13,6,9,0.07427807,1
29,6,9,0.105747625,1
11,6,9,0.4174013,1
20,6,9,0.090915434,1
42,6,9,0.06974922,1
44,38,9,0.10697635,0
27,38,9,0.08593463,0
34,1,9,0.0,0
32,31,9,0.095553115,0
15,31,9,0.10614357,0
5,31,9,0.10544033,0
7,31,9,0.0916206,0
19,31,9,0.10147987,0
23,31,9,0.10642564,0
28,31,9,0.10146318,0
18,31,9,0.07920492,0
2,31,9,0.11375126,0
9,31,9,0.09330839,0
4,31,9,0.10454078,0
32,22,9,0.08181501,0
15,22,9,0.08712834,0
5,22,9,0.10404444,0
7,22,9,0.109439895,0
19,22,9,0.10940448,0
23,22,9,0.10850123,0
28,22,9,0.1087502,0
18,22,9,0.09689127,0
2,22,9,0.089715436,0
9,22,9,0.089326866,0
4,22,9,0.10206681,0
21,41,9,0.13405131,0
3,41,9,0.08152072,0
8,12,9,0.0,0
0,41,9,0.111048274,1
13,41,9,0.09637127,1
29,41,9,0.1013803,1
11,41,9,0.07574406,1
20,41,9,0.09354546,1
42,41,9,0.09738559,1
44,39,9,0.09127673,0
27,39,9,0.084531456,0
0,35,9,0.07989204,1
13,35,9,0.08833999,1
29,35,9,0.1169536,1
11,35,9,0.20138855,1
20,35,9,0.09058522,1
42,35,9,0.1251841,1
34,12,9,0.0,0
34,37,9,0.0,0
8,37,9,0.0,0
16,41,9,0.098169625,0
32,41,9,0.11911041,0
15,41,9,0.1099692,0
5,41,9,0.107460454,0
7,41,9,0.10274974,0
19,41,9,0.11890542,0
23,41,9,0.11949889,0
28,41,9,0.11210193,0
18,41,9,0.09710352,0
2,41,9,0.12472508,0
9,41,9,0.12164154,0
4,41,9,0.11086177,0
44,41,9,0.11090921,0
27,41,9,0.092516825,0
25,41,9,0.093163304,0
40,41,9,0.7826335,0
32,26,9,0.12100739,0
15,26,9,0.11126259,0
5,26,9,0.11947446,0
7,26,9,0.10877304,0
19,26,9,0.112125546,0
23,26,9,0.10357105,0
28,26,9,0.1118394,0
18,26,9,0.10063293,0
2,26,9,0.11909489,0
9,26,9,0.09830501,0
4,26,9,0.11465937,0
44,24,9,0.08675375,0
27,24,9,0.10077465,0
0,17,9,0.0934878,2
13,17,9,0.1260439,2
29,17,9,0.15751903,2
11,17,9,0.07236256,2
20,17,9,0.11643384,2
42,17,9,0.13290925,2
10,17,9,0.7453873,2
33,30,9,0.10383172,0
3,30,9,0.09628222,0
14,30,9,0.0867847,0
8,30,9,0.11061898,0
43,30,9,0.09919569,0
36,30,9,0.10083623,0
1,8,9,0.0,0
6,0,9,0.435522,1
6,13,9,0.12132242,1
6,29,9,0.07541297,1
6,11,9,0.1192041,1
6,20,9,0.116721734,1
6,42,9,0.09037373,1
38,44,9,0.10647418,0
38,27,9,0.10374519,0
1,34,9,0.0,0
31,32,9,0.09508189,0
31,15,9,0.1143626,0
31,5,9,0.098441094,0
31,7,9,0.112746105,0
31,19,9,0.114430465,0
31,23,9,0.10663664,0
31,28,9,0.1114451,0
31,18,9,0.1062215,0
31,2,9,0.11297917,0
31,9,9,0.095042765,0
31,4,9,0.11440597,0
22,32,9,0.102638185,0
22,15,9,0.11838146,0
22,5,9,0.10887963,0
22,7,9,0.09372734,0
22,19,9,0.10139998,0
22,23,9,0.115989946,0
22,28,9,0.10972436,0
22,18,9,0.10171571,0
22,2,9,0.078889966,0
22,9,9,0.1105446,0
22,4,9,0.10379047,0
41,21,9,0.117502674,0
41,3,9,0.101803795,0
12,8,9,0.0,0
41,0,9,0.47755256,1
41,13,9,0.09525626,1
41,29,9,0.097109586,1
41,11,9,0.11855768,1
41,20,9,0.12672666,1
41,42,9,0.0925418,1
39,44,9,0.11959115,0
39,27,9,0.10863903,0
35,0,9,0.48346797,1
35,13,9,0.108564526,1
35,29,9,0.085140675,1
35,11,9,0.092541255,1
35,20,9,0.09881827,1
35,42,9,0.10530298,1
12,34,9,0.0,0
37,34,9,0.0,0
37,8,9,0.0,0
41,16,9,0.10594812,0
41,32,9,0.09812136,0
41,15,9,0.09768463,0
41,5,9,0.10687042,0
41,7,9,0.10669814,0
41,19,9,0.09567114,0
41,23,9,0.11270902,0
41,28,9,0.10774943,0
41,18,9,0.11590958,0
41,2,9,0.11624909,0
41,9,9,0.09890595,0
41,4,9,0.105774984,0
41,44,9,0.09920654,0
41,27,9,0.09892743,0
41,25,9,0.09438062,0
41,40,9,0.09509459,0
26,32,9,0.10335335,0
26,15,9,0.10075111,0
26,5,9,0.111787386,0
26,7,9,0.09362917,0
26,19,9,0.09281588,0
26,23,9,0.100344226,0
26,28,9,0.10312422,0
26,18,9,0.11783668,0
26,2,9,0.092011765,0
26,9,9,0.10558377,0
26,4,9,0.09764838,0
24,44,9,0.09891994,0
24,27,9,0.11356962,0
17,0,9,0.5406986,2
17,13,9,0.095497124,2
17,29,9,0.082845226,2
17,11,9,0.11841645,2
17,20,9,0.10779567,2
17,42,9,0.086872734,2
17,10,9,0.1217228,2
30,33,9,0.089799084,0
30,3,9,0.113532625,0
30,14,9,0.10802619,0
30,8,9,0.109100394,0
30,43,9,0.11089277,0
30,36,9,0.11046134,0
9,27,10,0.11962549,2
28,27,10,0.16761048,2
6,27,10,0.13684368,2
3,27,10,0.1491362,2
16,27,10,0.120096184,2
13,27,10,0.10004877,2
17,27,10,0.12786116,2
30,27,10,0.16236848,2
18,27,10,0.1351988,2
5,27,10,0.11267119,2
20,27,10,0.118691444,2
10,27,10,0.11101559,2
22,27,10,0.13988858,2
8,27,10,0.15096697,2
24,27,10,0.11970443,2
15,27,10,0.13626698,2
0,27,10,0.10967334,2
4,27,10,0.09572991,2
2,27,10,0.14999929,2
19,27,10,0.11088834,2
21,27,10,0.105411276,2
1,27,10,0.12085891,2
29,27,10,0.08914662,2
11,27,10,0.10200657,2
23,27,10,0.14503229,2
12,27,10,0.100277014,2
26,7,10,0.27660167,2
9,7,10,0.087993026,2
28,7,10,0.117211126,2
6,7,10,0.18340679,2
3,7,10,0.11727498,2
16,7,10,0.10554701,2
13,7,10,0.10155053,2
17,7,10,0.18748657,2
30,7,10,0.12688084,2
18,7,10,0.09998703,2
5,7,10,0.113838665,2
20,7,10,0.1152309,2
10,7,10,0.11653183,2
22,7,10,0.14127101,2
8,7,10,0.17008114,2
24,7,10,0.12406799,2
15,7,10,0.122285664,2
0,7,10,0.10130492,2
4,7,10,0.11225308,2
2,7,10,0.114601605,2
19,7,10,0.1283375,2
21,7,10,0.1299951,2
1,7,10,0.11443,2
29,7,10,0.10554728,2
11,7,10,0.09976194,2
23,7,10,0.11490929,2
12,7,10,0.10835087,2
26,14,10,0.20855777,2
9,14,10,0.11513981,2
28,14,10,0.111569464,2
6,14,10,0.12062771,2
3,14,10,0.09972157,2
16,14,10,0.1230748,2
13,14,10,0.07643089,2
17,14,10,0.17127088,2
30,14,10,0.13928454,2
18,14,10,0.1132365,2
5,14,10,0.115570016,2
20,14,10,0.121993475,2
10,14,10,0.1279348,2
22,14,10,0.15291798,2
8,14,10,0.13212499,2
24,14,10,0.14347383,2
15,14,10,0.13924067,2
0,14,10,0.092329,2
4,14,10,0.08158863,2
2,14,10,0.10625641,2
19,14,10,0.1026833,2
21,14,10,0.14086482,2
1,14,10,0.077096626,2
29,14,10,0.106648415,2
11,14,10,0.08731162,2
23,14,10,0.16346307,2
12,14,10,0.14046179,2
26,25,10,0.15318884,2
9,25,10,0.13021792,2
28,25,10,0.13579316,2
6,25,10,0.18615966,2
3,25,10,0.11181371,2
16,25,10,0.10901911,2
13,25,10,0.10308413,2
17,25,10,0.16366014,2
30,25,10,0.13987182,2
18,25,10,0.1268405,2
5,25,10,0.10162807,2
20,25,10,0.10881652,2
10,25,10,0.10757908,2
22,25,10,0.12456841,2
8,25,10,0.17154868,2
24,25,10,0.13725413,2
15,25,10,0.13879628,2
0,25,10,0.12102211,2
4,25,10,0.116704896,2
2,25,10,0.13345608,2
19,25,10,0.114350535,2
21,25,10,0.117242254,2
1,25,10,0.13107973,2
29,25,10,0.09669207,2
11,25,10,0.114600174,2
23,25,10,0.1446093,2
12,25,10,0.12065338,2
27,9,10,0.121115506,2
27,28,10,0.0999871,2
27,6,10,0.10464636,2
27,3,10,0.11077802,2
27,16,10,0.12001977,2
27,13,10,0.11257511,2
27,17,10,0.08635499,2
27,30,10,0.103764184,2
27,18,10,0.123889245,2
27,5,10,0.11230548,2
27,20,10,0.101562165,2
27,10,10,0.114955105,2
27,22,10,0.09337523,2
27,8,10,0.10546767,2
27,24,10,0.10571996,2
27,15,10,0.121742114,2
27,0,10,0.77692246,2
27,4,10,0.11129225,2
27,2,10,0.10779588,2
27,19,10,0.122970894,2
27,21,10,0.09553265,2
27,1,10,0.092163935,2
27,29,10,0.10358154,2
27,11,10,0.0966791,2
27,23,10,0.10213932,2
27,12,10,0.13188064,2
7,26,10,0.117504396,2
7,9,10,0.112371646,2
7,28,10,0.13161135,2
7,6,10,0.083482936,2
7,3,10,0.10848869,2
7,16,10,0.14927687,2
7,13,10,0.11011211,2
7,17,10,0.10906859,2
7,30,10,0.09911203,2
7,18,10,0.1186558,2
7,5,10,0.14429246,2
7,20,10,0.13150558,2
7,10,10,0.120820306,2
7,22,10,0.116529,2
7,8,10,0.110756055,2
7,24,10,0.1314737,2
7,15,10,0.114528686,2
7,0,10,0.584302,2
7,4,10,0.11189186,2
7,2,10,0.123649284,2
7,19,10,0.118076764,2
7,21,10,0.09236166,2
7,1,10,0.14346056,2
7,29,10,0.11749767,2
7,11,10,0.07881398,2
7,23,10,0.09807936,2
7,12,10,0.099755324,2
14,26,10,0.11249751,2
14,9,10,0.13633296,2
14,28,10,0.10355259,2
14,6,10,0.10796985,2
14,3,10,0.095933504,2
14,16,10,0.10932946,2
14,13,10,0.11314331,2
14,17,10,0.092536926,2
14,30,10,0.111509524,2
14,18,10,0.12217923,2
14,5,10,0.12668349,2
14,20,10,0.10997258,2
14,10,10,0.12950787,2
14,22,10,0.115555264,2
14,8,10,0.096801974,2
14,24,10,0.10845058,2
14,15,10,0.12217814,2
14,0,10,0.6741913,2
14,4,10,0.11145481,2
14,2,10,0.108560145,2
14,19,10,0.10917333,2
14,21,10,0.12489407,2
14,1,10,0.14048348,2
14,29,10,0.09644825,2
14,11,10,0.1231062,2
14,23,10,0.13619743,2
14,12,10,0.10779395,2
25,26,10,0.120949134,2
25,9,10,0.10211462,2
25,28,10,0.12336435,2
25,6,10,0.104053244,2
25,3,10,0.099951036,2
25,16,10,0.1320754,2
25,13,10,0.12986103,2
25,17,10,0.11656397,2
25,30,10,0.09425534,2
25,18,10,0.1339053,2
25,5,10,0.1282599,2
25,20,10,0.119707756,2
25,10,10,0.10602875,2
25,22,10,0.0972136,2
25,8,10,0.10116669,2
25,24,10,0.12200104,2
25,15,10,0.08891726,2
25,0,10,0.63633364,2
25,4,10,0.11695341,2
25,2,10,0.107569106,2
25,19,10,0.115070134,2
25,21,10,0.13643445,2
25,1,10,0.11295491,2
25,29,10,0.1193535,2
25,11,10,0.1124769,2
25,23,10,0.12815443,2
25,12,10,0.12400729,2
26,45,11,0.122092634,0
12,45,11,0.1220122,0
17,45,11,0.11642025,0
22,2,11,0.10735551,2
43,2,11,0.13266066,1
28,2,11,0.10079069,2
10,21,11,0.1099685,0
15,21,11,0.11114265,0
39,21,11,0.119200766,0
37,41,11,0.11612127,0
6,41,11,0.11570431,0
25,13,11,0.12328231,0
42,13,11,0.16534297,0
40,47,11,0.1689344,0
36,47,11,0.067982994,0
5,47,11,0.12646604,0
29,47,11,0.10588006,0
7,46,11,0.19683796,0
19,46,11,0.16900273,0
31,46,11,0.49846503,0
8,46,11,0.564501,0
11,24,11,0.0,0
11,44,11,0.0,0
26,1,11,0.12611298,0
12,1,11,0.11476232,0
17,1,11,0.111004554,0
22,18,11,0.13450651,2
43,18,11,0.119032055,1
28,18,11,0.11495259,2
10,14,11,0.1309653,0
15,14,11,0.09865877,0
39,14,11,0.13242863,0
37,44,11,0.10222916,0
6,44,11,0.12477943,0
25,9,11,0.12271731,0
42,9,11,0.15042694,0
40,34,11,0.19972415,0
36,34,11,0.07955376,0
5,34,11,0.11109097,0
29,34,11,0.11321606,0
7,33,11,0.29125562,0
19,33,11,0.34339786,0
31,33,11,0.28202975,0
8,33,11,0.16329148,0
26,30,11,0.1073692,0
12,30,11,0.12435477,0
17,30,11,0.13488159,0
22,23,11,0.13885792,2
43,23,11,0.13795677,1
28,23,11,0.100473806,2
10,3,11,0.12742156,0
15,3,11,0.12617546,0
39,3,11,0.1108826,0
37,24,11,0.11656444,0
6,24,11,0.110486105,0
25,35,11,0.12306595,0
42,35,11,0.1529043,0
40,38,11,0.17190656,0
36,38,11,0.091536924,0
5,38,11,0.12396318,0
29,38,11,0.12413965,0
7,0,11,0.7703376,0
19,0,11,0.7429443,0
31,0,11,0.8240892,0
8,0,11,0.7806823,0
27,32,11,0.3110232,1
26,32,11,0.19258714,1
12,32,11,0.50161844,1
17,32,11,0.29290655,1
22,32,11,0.08265517,2
43,32,11,0.12564307,1
28,32,11,0.53034997,2
10,32,11,0.1762387,1
15,32,11,0.3007234,1
39,32,11,0.38620716,1
37,32,11,0.24502201,1
6,32,11,0.5846868,1
25,32,11,0.112160094,1
42,32,11,0.20747374,1
40,32,11,0.21626678,1
36,32,11,0.22722086,1
5,32,11,0.14334668,1
29,32,11,0.103986725,1
16,32,11,0.2724757,1
4,32,11,0.22130124,1
7,32,11,0.15999117,1
19,32,11,0.12625004,1
31,32,11,0.18763208,1
8,32,11,0.101836376,1
20,32,11,0.27860656,1
45,26,11,0.11390485,0
45,12,11,0.1108011,0
45,17,11,0.09188331,0
2,22,11,0.10981317,2
2,43,11,0.08921172,1
2,28,11,0.11045115,2
21,10,11,0.109078035,0
21,15,11,0.10515739,0
21,39,11,0.0865021,0
41,37,11,0.114453845,0
41,6,11,0.10095241,0
13,25,11,0.11944746,0
13,42,11,0.09496534,0
47,40,11,0.1011327,0
47,36,11,0.10815789,0
47,5,11,0.10149939,0
47,29,11,0.10716136,0
46,7,11,0.14708686,0
46,19,11,0.13783646,0
46,31,11,0.13279247,0
46,8,11,0.1604438,0
24,11,11,0.0,0
44,11,11,0.0,0
1,26,11,0.11008036,0
1,12,11,0.09834139,0
1,17,11,0.109190665,0
18,22,11,0.10157319,2
18,43,11,0.098687835,1
18,28,11,0.09140756,2
14,10,11,0.11291782,0
14,15,11,0.10093226,0
14,39,11,0.11649302,0
44,37,11,0.09437594,0
44,6,11,0.11321619,0
9,25,11,0.114754535,0
9,42,11,0.10417125,0
34,40,11,0.10367228,0
34,36,11,0.11539865,0
34,5,11,0.105464816,0
34,29,11,0.098211244,0
33,7,11,0.08158054,0
33,19,11,0.10453188,0
33,31,11,0.27362305,0
33,8,11,0.11405876,0
30,26,11,0.0990185,0
30,12,11,0.09570568,0
30,17,11,0.10947338,0
23,22,11,0.10057455,2
23,43,11,0.11670256,1
23,28,11,0.09857715,2
3,10,11,0.09541324,0
3,15,11,0.11338224,0
3,39,11,0.10725205,0
24,37,11,0.108873464,0
24,6,11,0.08755014,0
35,25,11,0.098803386,0
35,42,11,0.11215083,0
38,40,11,0.10049999,0
38,36,11,0.12381392,0
38,5,11,0.10714517,0
38,29,11,0.108153924,0
0,7,11,0.1764325,0
0,19,11,0.18406887,0
0,31,11,0.09630959,0
0,8,11,0.18066373,0
32,27,11,0.12039628,1
32,26,11,0.11235916,1
32,12,11,0.11812303,1
32,17,11,0.10397546,1
32,22,11,0.122974336,2
32,43,11,0.095100515,1
32,28,11,0.08486098,2
32,10,11,0.11544291,1
32,15,11,0.11663202,1
32,39,11,0.10866003,1
32,37,11,0.112194985,1
32,6,11,0.09580576,1
32,25,11,0.120272495,1
32,42,11,0.10863668,1
32,40,11,0.10349323,1
32,36,11,0.11297122,1
32,5,11,0.089180306,1
32,29,11,0.09586722,1
32,16,11,0.09300638,1
32,4,11,0.11194668,1
32,7,11,0.24156874,1
32,19,11,0.30368155,1
32,31,11,0.34986722,1
32,8,11,0.4029071,1
32,20,11,0.30994815,1
28,4,12,0.11531832,2
2,4,12,0.1552856,2
30,4,12,0.13185303,2
0,4,12,0.12554333,2
10,4,12,0.13634971,2
26,4,12,0.08132711,2
5,4,12,0.1029604,2
21,4,12,0.12089071,2
13,4,12,0.12177384,2
29,4,12,0.10239949,2
17,4,12,0.20809823,2
9,4,12,0.1460808,2
23,4,12,0.09442886,2
22,4,12,0.46269476,2
15,4,12,0.123920195,2
8,4,12,0.13551179,2
20,4,12,0.14042771,2
1,4,12,0.35144016,2
7,4,12,0.13364322,2
11,4,12,0.09932003,2
27,4,12,0.10378454,2
16,4,12,0.1224465,2
18,4,12,0.113737226,2
19,4,12,0.15335321,2
3,4,12,0.120471366,2
14,4,12,0.10690789,2
28,25,12,0.12223178,2
2,25,12,0.18484211,2
30,25,12,0.15026364,2
0,25,12,0.13112645,2
10,25,12,0.1229203,2
26,25,12,0.0825622,2
5,25,12,0.09343521,2
21,25,12,0.11576453,2
13,25,12,0.11276261,2
29,25,12,0.101236545,2
17,25,12,0.2396794,2
9,25,12,0.10014517,2
23,25,12,0.12667485,2
22,25,12,0.22027615,2
15,25,12,0.11992017,2
8,25,12,0.123176135,2
20,25,12,0.2587612,2
1,25,12,0.30653208,2
7,25,12,0.13954502,2
11,25,12,0.13074052,2
27,25,12,0.11984467,2
16,25,12,0.11090197,2
18,25,12,0.11214561,2
19,25,12,0.17110056,2
3,25,12,0.14047414,2
14,25,12,0.11640821,2
28,24,12,0.115190804,2
2,24,12,0.17097215,2
30,24,12,0.14346685,2
0,24,12,0.15227006,2
10,24,12,0.10884357,2
26,24,12,0.08846818,2
5,24,12,0.107602775,2
21,24,12,0.12611717,2
13,24,12,0.13914193,2
29,24,12,0.07978476,2
17,24,12,0.12013259,2
9,24,12,0.13644063,2
23,24,12,0.0987538,2
22,24,12,0.20030361,2
15,24,12,0.11927023,2
8,24,12,0.108476475,2
20,24,12,0.20458181,2
1,24,12,0.22792128,2
7,24,12,0.12964931,2
11,24,12,0.14161903,2
27,24,12,0.11908922,2
16,24,12,0.109755956,2
18,24,12,0.15601557,2
19,24,12,0.2379808,2
3,24,12,0.11453826,2
14,24,12,0.10421435,2
12,6,12,0.14667666,1
28,6,12,0.09733843,2
2,6,12,0.14156103,2
30,6,12,0.14484179,2
0,6,12,0.11823486,2
10,6,12,0.10101484,2
26,6,12,0.09055293,2
5,6,12,0.10747784,2
21,6,12,0.10560834,2
13,6,12,0.13926756,2
29,6,12,0.09235783,2
17,6,12,0.20236504,2
9,6,12,0.14372976,2
23,6,12,0.09323933,2
22,6,12,0.16165997,2
15,6,12,0.14876753,2
8,6,12,0.12294892,2
20,6,12,0.15778078,2
1,6,12,0.43908286,2
7,6,12,0.14970547,2
11,6,12,0.113943994,2
27,6,12,0.10715138,2
16,6,12,0.11901553,2
18,6,12,0.13209802,2
19,6,12,0.13367671,2
3,6,12,0.092700206,2
14,6,12,0.12753566,2
4,28,12,0.12668373,2
4,2,12,0.12760861,2
4,30,12,0.12055868,2
4,0,12,0.59990084,2
4,10,12,0.12213476,2
4,26,12,0.123661816,2
4,5,12,0.14052494,2
4,21,12,0.100836135,2
4,13,12,0.120421916,2
4,29,12,0.122437865,2
4,17,12,0.11908013,2
4,9,12,0.1344944,2
4,23,12,0.134381,2
4,22,12,0.09620221,2
4,15,12,0.11905193,2
4,8,12,0.13760458,2
4,20,12,0.11354342,2
4,1,12,0.09005963,2
4,7,12,0.14477141,2
4,11,12,0.12910713,2
4,27,12,0.12436028,2
4,16,12,0.14451341,2
4,18,12,0.08958638,2
4,19,12,0.1115372,2
4,3,12,0.09947297,2
4,14,12,0.115925625,2
25,28,12,0.13555454,2
25,2,12,0.12152772,2
25,30,12,0.13323693,2
25,0,12,0.5449607,2
25,10,12,0.12780085,2
25,26,12,0.11585528,2
25,5,12,0.10939176,2
25,21,12,0.12630032,2
25,13,12,0.11240497,2
25,29,12,0.12109985,2
25,17,12,0.10714162,2
25,9,12,0.12424873,2
25,23,12,0.11328281,2
25,22,12,0.10017037,2
25,15,12,0.11055165,2
25,8,12,0.115124315,2
25,20,12,0.11581832,2
25,1,12,0.10973233,2
25,7,12,0.11342007,2
25,11,12,0.12144803,2
25,27,12,0.13762894,2
25,16,12,0.09901286,2
25,18,12,0.12873867,2
25,19,12,0.10196374,2
25,3,12,0.08887152,2
25,14,12,0.13294937,2
24,28,12,0.137589,2
24,2,12,0.093968,2
24,30,12,0.10629728,2
24,0,12,0.4444501,2
24,10,12,0.08508312,2
24,26,12,0.10848927,2
24,5,12,0.119002715,2
24,21,12,0.12764226,2
24,13,12,0.12267686,2
24,29,12,0.11280434,2
24,17,12,0.11570831,2
24,9,12,0.12962404,2
24,23,12,0.10742941,2
24,22,12,0.08560906,2
24,15,12,0.119986795,2
24,8,12,0.12365267,2
24,20,12,0.109007664,2
24,1,12,0.12158741,2
24,7,12,0.106633276,2
24,11,12,0.13076244,2
24,27,12,0.11740463,2
24,16,12,0.1081994,2
24,18,12,0.12652583,2
24,19,12,0.13107714,2
24,3,12,0.12909618,2
24,14,12,0.093581855,2
6,12,12,0.113492005,1
6,28,12,0.12048054,2
6,2,12,0.102027185,2
6,30,12,0.114347406,2
6,0,12,0.47524238,2
6,10,12,0.09590727,2
6,26,12,0.11438069,2
6,5,12,0.12460534,2
6,21,12,0.10505121,2
6,13,12,0.13507651,2
6,29,12,0.11260139,2
6,17,12,0.10105316,2
6,9,12,0.111427,2
6,23,12,0.12185664,2
6,22,12,0.11112943,2
6,15,12,0.11179384,2
6,8,12,0.13286051,2
6,20,12,0.090318985,2
6,1,12,0.093697704,2
6,7,12,0.12196571,2
6,11,12,0.10521296,2
6,27,12,0.1276051,2
6,16,12,0.089019075,2
6,18,12,0.10172344,2
6,19,12,0.10897173,2
6,3,12,0.093959406,2
6,14,12,0.088926286,2
13,18,13,0.90656143,2
14,18,13,0.115845755,1
24,18,13,0.1019114,1
8,18,13,0.08595672,1
6,18,13,0.124076284,2
23,18,13,0.104402885,2
20,18,13,0.15795194,2
3,18,13,0.117299855,2
25,18,13,0.114824064,2
9,18,13,0.081912585,2
17,18,13,0.07778661,2
16,18,13,0.09615635,2
4,18,13,0.07740236,2
7,18,13,0.09252548,2
5,18,13,0.15940972,2
1,18,13,0.152801,2
2,18,13,0.09400789,2
21,18,13,0.9489938,2
22,18,13,0.083431125,2
10,18,13,0.08075328,2
29,18,13,0.07602303,2
26,18,13,0.07309782,2
0,18,13,0.11576329,2
12,18,13,0.15462679,2
15,18,13,0.9094347,2
27,18,13,0.085077666,2
13,11,13,0.9084289,2
14,11,13,0.15896988,1
24,11,13,0.12346087,1
8,11,13,0.115002654,1
6,11,13,0.09840091,2
23,11,13,0.10467741,2
20,11,13,0.11456652,2
3,11,13,0.11689553,2
25,11,13,0.12977667,2
9,11,13,0.14138587,2
17,11,13,0.085481375,2
16,11,13,0.090371385,2
4,11,13,0.9196108,2
7,11,13,0.09852511,2
5,11,13,0.10690123,2
1,11,13,0.12254822,2
2,11,13,0.078162126,2
21,11,13,0.092753984,2
22,11,13,0.070896015,2
10,11,13,0.09543198,2
29,11,13,0.09730982,2
26,11,13,0.8896444,2
0,11,13,0.11314568,2
12,11,13,0.13900436,2
15,11,13,0.65878683,2
27,11,13,0.08758702,2
13,28,13,0.119055435,2
14,28,13,0.10883202,1
24,28,13,0.09982135,1
8,28,13,0.10050871,1
6,28,13,0.16191413,2
23,28,13,0.110721804,2
20,28,13,0.1332389,2
3,28,13,0.15072498,2
25,28,13,0.11028739,2
9,28,13,0.13931723,2
17,28,13,0.09161578,2
16,28,13,0.094575875,2
4,28,13,0.909128,2
7,28,13,0.105374634,2
5,28,13,0.14300421,2
1,28,13,0.11635057,2
2,28,13,0.07550445,2
21,28,13,0.09459315,2
22,28,13,0.92841834,2
10,28,13,0.91543424,2
29,28,13,0.086939275,2
26,28,13,0.07102871,2
0,28,13,0.103491604,2
12,28,13,0.12817647,2
15,28,13,0.90386534,2
27,28,13,0.08647424,2
13,19,13,0.9122174,2
14,19,13,0.13329737,1
