,Unnamed: 0,src,dst,id,importance,explainer,edge_btw,explainer_hitrate,edge_btw_hitrate,max_hitrate
797,754,26,37,5,1.0,0.13093777,0.010671265,1.0,1.0,1.0
798,775,16,18,5,1.0,0.110283844,0.010671265,1.0,1.0,1.0
799,778,6,18,5,1.0,0.09587088,0.010671265,1.0,1.0,1.0
800,781,26,18,5,1.0,0.14709129999999998,0.010671265,1.0,1.0,1.0
801,802,16,29,5,1.0,0.1308593,0.010671265,1.0,1.0,1.0
802,805,6,29,5,1.0,0.14503852,0.010671265,1.0,1.0,1.0
803,808,26,29,5,1.0,0.14375405,0.010671265,1.0,1.0,1.0
804,712,36,17,5,2.0,0.13215941,0.0,1.0,1.0,1.0
805,708,1,17,5,1.6666666669999999,0.1272093,0.0,1.0,1.0,1.0
806,709,30,17,5,1.6666666669999999,0.12676814,0.0,1.0,1.0,1.0
807,710,7,17,5,1.6666666669999999,0.14747192,0.0,1.0,1.0,1.0
808,711,5,17,5,1.6666666669999999,0.13968162,0.0,1.0,1.0,1.0
809,713,13,17,5,1.6666666669999999,0.11190241599999999,0.0,1.0,1.0,1.0
810,714,28,17,5,1.6666666669999999,0.115788296,0.0,1.0,1.0,1.0
811,715,8,17,5,1.6666666669999999,0.12072616,0.0,1.0,1.0,1.0
812,717,19,17,5,1.6666666669999999,0.11963526,0.0,1.0,1.0,1.0
813,718,25,17,5,1.6666666669999999,0.111469135,0.0,1.0,1.0,1.0
814,720,10,17,5,1.6666666669999999,0.1120884,0.0,1.0,1.0,1.0
815,721,27,17,5,1.6666666669999999,0.12111133,0.0,1.0,1.0,1.0
816,723,23,17,5,1.6666666669999999,0.122748576,0.0,1.0,1.0,1.0
817,724,35,17,5,1.6666666669999999,0.18319570000000002,0.0,1.0,1.0,1.0
818,725,20,17,5,1.6666666669999999,0.23353815,0.0,1.0,1.0,1.0
819,726,3,17,5,1.6666666669999999,0.19284372,0.0,1.0,1.0,1.0
820,727,24,17,5,1.6666666669999999,0.13056068,0.0,1.0,1.0,1.0
821,728,0,17,5,1.6666666669999999,0.5835974,0.0,1.0,1.0,1.0
822,729,34,17,5,1.6666666669999999,0.13891932,0.0,1.0,1.0,1.0
823,730,11,17,5,1.6666666669999999,0.13667122,0.0,1.0,1.0,1.0
824,731,14,17,5,1.6666666669999999,0.12128441,0.0,1.0,1.0,1.0
825,732,2,17,5,1.6666666669999999,0.12092266,0.0,1.0,1.0,1.0
826,733,21,17,5,1.6666666669999999,0.13023123,0.0,1.0,1.0,1.0
827,734,4,17,5,1.5,0.13293304,0.0,1.0,1.0,1.0
828,736,22,17,5,1.5,0.09361068,0.0,1.0,1.0,1.0
829,737,33,17,5,1.5,0.14336398,0.0,1.0,1.0,1.0
830,738,32,17,5,1.5,0.11584102,0.0,1.0,1.0,1.0
831,716,16,17,5,1.0,0.12854122,0.0,1.0,1.0,1.0
832,719,6,17,5,1.0,0.13137951,0.0,1.0,1.0,1.0
833,722,26,17,5,1.0,0.13796277,0.0,1.0,1.0,1.0
834,735,38,17,5,1.0,0.12397992599999999,0.0,1.0,1.0,1.0
835,913,13,37,6,0.0,0.0,0.002048131,1.0,1.0,1.0
836,887,24,9,6,0.0,0.0,0.001920123,1.0,1.0,1.0
837,888,49,9,6,0.0,0.0,0.001920123,1.0,1.0,1.0
838,891,24,17,6,0.0,0.0,0.001920123,1.0,1.0,1.0
839,892,49,17,6,0.0,0.0,0.001920123,1.0,1.0,1.0
840,893,23,17,6,0.0,0.0,0.001920123,1.0,1.0,1.0
841,906,24,10,6,0.0,0.0,0.001920123,1.0,1.0,1.0
842,907,49,10,6,0.0,0.0,0.001920123,1.0,1.0,1.0
843,908,3,35,6,0.0,0.0,0.001792115,1.0,1.0,1.0
844,845,21,15,6,0.0,0.0,0.0016641070000000002,1.0,1.0,1.0
845,886,60,9,6,0.0,0.0,0.0016641070000000002,1.0,1.0,1.0
846,890,60,17,6,0.0,0.0,0.0016641070000000002,1.0,1.0,1.0
847,861,61,34,6,0.0,0.0,0.001570234,1.0,1.0,1.0
848,866,61,4,6,0.0,0.0,0.001570234,1.0,1.0,1.0
849,883,60,5,6,0.0,0.0,0.0015360979999999998,1.0,1.0,1.0
850,838,19,52,6,0.0,0.0,0.001493429,1.0,1.0,1.0
851,839,59,52,6,0.0,0.0,0.001493429,1.0,1.0,1.0
852,840,54,52,6,0.0,0.0,0.001493429,1.0,1.0,1.0
853,842,19,15,6,0.0,0.0,0.001493429,1.0,1.0,1.0
854,843,59,15,6,0.0,0.0,0.001493429,1.0,1.0,1.0
855,844,54,15,6,0.0,0.0,0.001493429,1.0,1.0,1.0
856,852,39,41,6,0.0,0.0,0.001442226,1.0,1.0,1.0
857,857,39,34,6,0.0,0.0,0.001442226,1.0,1.0,1.0
858,858,42,34,6,0.0,0.0,0.001442226,1.0,1.0,1.0
859,859,58,34,6,0.0,0.0,0.001442226,1.0,1.0,1.0
860,860,20,34,6,0.0,0.0,0.001442226,1.0,1.0,1.0
861,862,39,4,6,0.0,0.0,0.001442226,1.0,1.0,1.0
862,863,42,4,6,0.0,0.0,0.001442226,1.0,1.0,1.0
863,864,58,4,6,0.0,0.0,0.001442226,1.0,1.0,1.0
864,865,20,4,6,0.0,0.0,0.001442226,1.0,1.0,1.0
865,867,39,38,6,0.0,0.0,0.00140809,1.0,1.0,1.0
866,868,42,38,6,0.0,0.0,0.00140809,1.0,1.0,1.0
867,869,58,38,6,0.0,0.0,0.00140809,1.0,1.0,1.0
868,870,20,38,6,0.0,0.0,0.00140809,1.0,1.0,1.0
869,835,19,22,6,0.0,0.0,0.0013654210000000001,1.0,1.0,1.0
870,911,3,27,6,0.0,0.0,0.0012800819999999999,1.0,1.0,1.0
871,912,18,27,6,0.0,0.0,0.0012800819999999999,1.0,1.0,1.0
872,846,2,16,6,0.0,0.0,0.001194743,1.0,1.0,1.0
873,848,2,32,6,0.0,0.0,0.001194743,1.0,1.0,1.0
874,849,46,32,6,0.0,0.0,0.001194743,1.0,1.0,1.0
875,850,2,56,6,0.0,0.0,0.001194743,1.0,1.0,1.0
876,851,46,56,6,0.0,0.0,0.001194743,1.0,1.0,1.0
877,871,55,33,6,0.0,0.0,0.001194743,1.0,1.0,1.0
878,873,55,36,6,0.0,0.0,0.001194743,1.0,1.0,1.0
879,874,30,36,6,0.0,0.0,0.001194743,1.0,1.0,1.0
880,875,55,12,6,0.0,0.0,0.001194743,1.0,1.0,1.0
881,876,30,12,6,0.0,0.0,0.001194743,1.0,1.0,1.0
882,877,11,50,6,0.0,0.0,0.001194743,1.0,1.0,1.0
883,879,11,43,6,0.0,0.0,0.001194743,1.0,1.0,1.0
884,880,53,43,6,0.0,0.0,0.001194743,1.0,1.0,1.0
885,881,11,8,6,0.0,0.0,0.001194743,1.0,1.0,1.0
886,882,53,8,6,0.0,0.0,0.001194743,1.0,1.0,1.0
887,894,14,51,6,0.0,0.0,0.001194743,1.0,1.0,1.0
888,896,14,28,6,0.0,0.0,0.001194743,1.0,1.0,1.0
889,897,62,28,6,0.0,0.0,0.001194743,1.0,1.0,1.0
890,898,14,45,6,0.0,0.0,0.001194743,1.0,1.0,1.0
891,899,62,45,6,0.0,0.0,0.001194743,1.0,1.0,1.0
892,900,25,6,6,0.0,0.0,0.001194743,1.0,1.0,1.0
893,902,25,47,6,0.0,0.0,0.001194743,1.0,1.0,1.0
894,903,40,47,6,0.0,0.0,0.001194743,1.0,1.0,1.0
895,904,25,57,6,0.0,0.0,0.001194743,1.0,1.0,1.0
896,905,40,57,6,0.0,0.0,0.001194743,1.0,1.0,1.0
897,917,31,44,6,1.0,0.8981747,0.0010240660000000001,1.0,1.0,1.0
898,919,31,0,6,1.0,0.70131207,0.0010240660000000001,1.0,1.0,1.0
899,920,1,0,6,0.0,0.42852402,0.0010240660000000001,1.0,1.0,1.0
900,836,59,22,6,0.0,0.0,0.0,1.0,1.0,1.0
901,837,54,22,6,0.0,0.0,0.0,1.0,1.0,1.0
902,841,21,52,6,0.0,0.0,0.0,1.0,1.0,1.0
903,847,46,16,6,0.0,0.0,0.0,1.0,1.0,1.0
904,853,42,41,6,0.0,0.0,0.0,1.0,1.0,1.0
905,854,58,41,6,0.0,0.0,0.0,1.0,1.0,1.0
906,855,20,41,6,0.0,0.0,0.0,1.0,1.0,1.0
907,856,61,41,6,0.0,0.0,0.0,1.0,1.0,1.0
908,872,30,33,6,0.0,0.0,0.0,1.0,1.0,1.0
909,878,53,50,6,0.0,0.0,0.0,1.0,1.0,1.0
910,884,24,5,6,0.0,0.0,0.0,1.0,1.0,1.0
911,885,49,5,6,0.0,0.0,0.0,1.0,1.0,1.0
912,889,23,9,6,0.0,0.0,0.0,1.0,1.0,1.0
913,895,62,51,6,0.0,0.0,0.0,1.0,1.0,1.0
914,901,40,6,6,0.0,0.0,0.0,1.0,1.0,1.0
915,909,18,35,6,0.0,0.0,0.0,1.0,1.0,1.0
916,910,26,35,6,0.0,0.0,0.0,1.0,1.0,1.0
917,914,48,37,6,0.0,0.0,0.0,1.0,1.0,1.0
918,915,7,37,6,0.0,0.0,0.0,1.0,1.0,1.0
919,916,29,37,6,0.0,0.0,0.0,1.0,1.0,1.0
920,918,1,44,6,0.0,0.7884406999999999,0.0,1.0,1.0,1.0
921,957,11,5,7,1.333333333,0.8632834999999999,0.08335082099999999,1.0,1.0,1.0
922,958,16,5,7,1.333333333,0.8229011999999999,0.08335082099999999,1.0,1.0,1.0
923,945,17,5,7,1.333333333,0.85790956,0.061299435,1.0,1.0,1.0
924,946,30,5,7,1.333333333,0.8576509,0.061299435,1.0,1.0,1.0
925,947,1,5,7,1.333333333,0.87292004,0.061299435,1.0,1.0,1.0
926,952,35,5,7,2.0,0.8568979999999999,0.059180790999999996,1.0,1.0,1.0
927,950,33,5,7,1.6666666669999999,0.8324973,0.059180790999999996,1.0,1.0,1.0
928,951,13,5,7,1.6666666669999999,0.8217855,0.059180790999999996,1.0,1.0,1.0
929,953,36,5,7,1.6666666669999999,0.88778126,0.059180790999999996,1.0,1.0,1.0
930,956,0,5,7,1.333333333,0.8702209999999999,0.045219262999999996,1.0,1.0,1.0
931,921,45,7,7,1.166666667,0.12987046,0.033333333,1.0,1.0,1.0
932,931,11,56,7,0.333333333,0.8303837,0.02074657,1.0,1.0,1.0
933,932,16,56,7,0.333333333,0.88045,0.02074657,1.0,1.0,1.0
934,934,11,23,7,0.333333333,0.86870146,0.02074657,1.0,1.0,1.0
935,935,16,23,7,0.333333333,0.9127062,0.02074657,1.0,1.0,1.0
936,987,14,26,7,0.333333333,0.10791235,0.01680791,1.0,1.0,1.0
937,988,49,26,7,0.333333333,0.11834647,0.01680791,1.0,1.0,1.0
938,989,14,42,7,0.333333333,0.11577349,0.01680791,1.0,1.0,1.0
939,990,49,42,7,0.333333333,0.108591095,0.01680791,1.0,1.0,1.0
940,991,14,9,7,0.333333333,0.11946095,0.01680791,1.0,1.0,1.0
941,992,49,9,7,0.333333333,0.11258225,0.01680791,1.0,1.0,1.0
942,1001,32,38,7,0.333333333,0.13869645,0.01680791,1.0,1.0,1.0
943,1002,43,38,7,0.333333333,0.10992206,0.01680791,1.0,1.0,1.0
944,1003,32,29,7,0.333333333,0.125366,0.01680791,1.0,1.0,1.0
945,1004,43,29,7,0.333333333,0.10453626,0.01680791,1.0,1.0,1.0
946,1005,32,28,7,0.333333333,0.13062732,0.01680791,1.0,1.0,1.0
947,1006,43,28,7,0.333333333,0.118627675,0.01680791,1.0,1.0,1.0
948,926,19,4,7,0.333333333,0.7097644000000001,0.014942158,1.0,1.0,1.0
949,936,17,44,7,0.333333333,0.13142112,0.011393597,1.0,1.0,1.0
950,939,17,50,7,0.333333333,0.12275808,0.011393597,1.0,1.0,1.0
951,940,30,50,7,0.333333333,0.122129284,0.011393597,1.0,1.0,1.0
952,941,1,50,7,0.333333333,0.16308568,0.011393597,1.0,1.0,1.0
953,942,17,27,7,0.333333333,0.12553549,0.011393597,1.0,1.0,1.0
954,943,30,27,7,0.333333333,0.13103773,0.011393597,1.0,1.0,1.0
955,944,1,27,7,0.333333333,0.15248159,0.011393597,1.0,1.0,1.0
956,930,19,56,7,0.333333333,0.17259915,0.009986548,1.0,1.0,1.0
957,933,19,23,7,0.333333333,0.17216998,0.009986548,1.0,1.0,1.0
958,995,35,37,7,1.6666666669999999,0.1311414,0.008757062,1.0,1.0,1.0
959,999,35,57,7,1.6666666669999999,0.12119077,0.008757062,1.0,1.0,1.0
960,993,33,37,7,1.333333333,0.11183445,0.008757062,1.0,1.0,1.0
961,994,13,37,7,1.333333333,0.111034505,0.008757062,1.0,1.0,1.0
962,996,36,37,7,1.333333333,0.13751118,0.008757062,1.0,1.0,1.0
963,997,33,57,7,1.333333333,0.11738172,0.008757062,1.0,1.0,1.0
964,998,13,57,7,1.333333333,0.123854324,0.008757062,1.0,1.0,1.0
965,1000,36,57,7,1.333333333,0.13060011,0.008757062,1.0,1.0,1.0
966,924,35,7,7,1.6666666669999999,0.116631635,0.0,1.0,1.0,1.0
967,922,33,7,7,1.333333333,0.107426,0.0,1.0,1.0,1.0
968,923,13,7,7,1.333333333,0.12160922,0.0,1.0,1.0,1.0
969,925,36,7,7,1.333333333,0.11575474,0.0,1.0,1.0,1.0
970,948,14,5,7,1.333333333,0.8676195,0.0,1.0,1.0,1.0
971,949,49,5,7,1.333333333,0.8261578000000002,0.0,1.0,1.0,1.0
972,954,32,5,7,1.333333333,0.8352036,0.0,1.0,1.0,1.0
973,955,43,5,7,1.333333333,0.77758956,0.0,1.0,1.0,1.0
974,959,8,5,7,1.333333333,0.18109614,0.0,1.0,1.0,1.0
975,960,53,5,7,1.333333333,0.16888765,0.0,1.0,1.0,1.0
976,961,3,5,7,1.333333333,0.52791953,0.0,1.0,1.0,1.0
977,962,25,5,7,1.333333333,0.1410359,0.0,1.0,1.0,1.0
978,963,31,5,7,1.333333333,0.16736999,0.0,1.0,1.0,1.0
979,964,12,5,7,1.333333333,0.09535089,0.0,1.0,1.0,1.0
980,965,34,5,7,1.333333333,0.18777394,0.0,1.0,1.0,1.0
981,966,46,5,7,1.333333333,0.9129966,0.0,1.0,1.0,1.0
982,967,58,5,7,1.333333333,0.13440539,0.0,1.0,1.0,1.0
983,968,59,5,7,1.333333333,0.14306407,0.0,1.0,1.0,1.0
984,969,41,5,7,1.333333333,0.14242363,0.0,1.0,1.0,1.0
985,970,48,5,7,1.333333333,0.1323488,0.0,1.0,1.0,1.0
986,971,39,5,7,1.333333333,0.9203492,0.0,1.0,1.0,1.0
987,972,52,5,7,1.333333333,0.17789112,0.0,1.0,1.0,1.0
988,974,18,5,7,1.333333333,0.26268020000000003,0.0,1.0,1.0,1.0
989,975,40,5,7,1.333333333,0.150456,0.0,1.0,1.0,1.0
990,976,15,5,7,1.333333333,0.12357886,0.0,1.0,1.0,1.0
991,977,54,5,7,1.333333333,0.15475272,0.0,1.0,1.0,1.0
992,978,55,5,7,1.333333333,0.09295865,0.0,1.0,1.0,1.0
993,979,21,5,7,1.333333333,0.11760563,0.0,1.0,1.0,1.0
994,980,2,5,7,1.333333333,0.1523712,0.0,1.0,1.0,1.0
995,981,47,5,7,1.333333333,0.17715283,0.0,1.0,1.0,1.0
996,982,22,5,7,1.333333333,0.12583245,0.0,1.0,1.0,1.0
997,983,20,5,7,1.333333333,0.19300051,0.0,1.0,1.0,1.0
998,984,24,5,7,1.333333333,0.15639149,0.0,1.0,1.0,1.0
999,985,10,5,7,1.333333333,0.44110572,0.0,1.0,1.0,1.0
1000,986,51,5,7,1.333333333,0.10424316,0.0,1.0,1.0,1.0
1001,973,6,5,7,1.0,0.7284522,0.0,1.0,1.0,1.0
1002,927,0,4,7,0.333333333,0.8148634,0.0,1.0,1.0,1.0
1003,928,11,4,7,0.333333333,0.18807732,0.0,1.0,1.0,1.0
1004,929,16,4,7,0.333333333,0.11747961,0.0,1.0,1.0,1.0
1005,937,30,44,7,0.333333333,0.13331012,0.0,1.0,1.0,1.0
1006,938,1,44,7,0.333333333,0.101242855,0.0,1.0,1.0,1.0
1007,1025,18,5,8,0.0,0.13362247,0.050061695999999996,0.0,0.0,0.0
1008,1055,0,42,8,0.0,0.6476130999999999,0.041248017000000005,0.0,0.0,0.0
1009,1015,47,56,8,1.0,0.0,0.02908514,0.0,0.0,0.0
1010,1024,18,30,8,0.0,0.09373369,0.021152828999999998,0.0,0.0,0.0
1011,1073,9,33,8,0.0,0.10455879,0.020800282,0.0,0.0,0.0
1012,1074,41,33,8,0.0,0.105241954,0.020800282,0.0,0.0,0.0
1013,1014,59,56,8,0.0,0.0,0.01480698,0.0,0.0,0.0
1014,1057,0,48,8,0.0,0.57430196,0.011634056,0.0,0.0,0.0
1015,1059,0,23,8,0.0,0.6420186999999999,0.011634056,0.0,0.0,0.0
1016,1063,32,57,8,0.0,0.16867109,0.010752688,0.0,0.0,0.0
1017,1064,3,57,8,0.0,0.95444083,0.010752688,0.0,0.0,0.0
1018,1065,32,15,8,0.0,0.19265082,0.010752688,0.0,0.0,0.0
1019,1066,3,15,8,0.0,0.09958395,0.010752688,0.0,0.0,0.0
1020,1067,4,39,8,0.0,0.10037043,0.010752688,0.0,0.0,0.0
1021,1068,1,39,8,0.0,0.13376352,0.010752688,0.0,0.0,0.0
1022,1069,4,13,8,0.0,0.10623415,0.010752688,0.0,0.0,0.0
1023,1070,1,13,8,0.0,0.16871229,0.010752688,0.0,0.0,0.0
1024,1071,9,38,8,0.0,0.93886995,0.010752688,0.0,0.0,0.0
1025,1072,41,38,8,0.0,0.08890044,0.010752688,0.0,0.0,0.0
1026,1076,26,37,8,0.0,0.08831083,0.010752688,0.0,0.0,0.0
1027,1077,36,37,8,0.0,0.12267895,0.010752688,0.0,0.0,0.0
1028,1078,26,40,8,0.0,0.11150886,0.010752688,0.0,0.0,0.0
1029,1079,36,40,8,0.0,0.9309257,0.010752688,0.0,0.0,0.0
1030,1080,54,53,8,0.0,0.1615806,0.010752688,0.0,0.0,0.0
1031,1081,21,53,8,0.0,0.10420861,0.010752688,0.0,0.0,0.0
1032,1082,54,10,8,0.0,0.110520564,0.010752688,0.0,0.0,0.0
1033,1083,21,10,8,0.0,0.09676565,0.010752688,0.0,0.0,0.0
1034,1058,44,48,8,0.0,0.6126022,0.010576415,0.0,0.0,0.0
1035,1060,44,23,8,0.0,0.6021755,0.010576415,0.0,0.0,0.0
1036,1010,47,55,8,2.0,0.0,0.008989951999999999,0.0,0.0,0.0
1037,1012,47,2,8,2.0,0.0,0.008989951999999999,0.0,0.0,0.0
1038,1047,18,12,8,0.0,0.09396022,0.008108585,0.0,0.0,0.0
1039,1050,18,27,8,0.0,0.10102925,0.008108585,0.0,0.0,0.0
1040,1013,59,46,8,0.0,0.0,0.007932311,0.0,0.0,0.0
1041,1048,6,12,8,0.0,0.09793794,0.00740349,0.0,0.0,0.0
1042,1049,25,12,8,0.0,0.11062116,0.00740349,0.0,0.0,0.0
1043,1051,6,27,8,0.0,0.09983686,0.00740349,0.0,0.0,0.0
1044,1052,25,27,8,0.0,0.09758464,0.00740349,0.0,0.0,0.0
1045,1007,43,17,8,2.0,0.0,0.003172924,0.0,0.0,0.0
1046,1009,43,55,8,2.0,0.0,0.003172924,0.0,0.0,0.0
1047,1011,43,2,8,2.0,0.0,0.003172924,0.0,0.0,0.0
1048,1061,58,52,8,0.0,0.0,0.003172924,0.0,0.0,0.0
1049,1053,34,61,8,0.0,0.0,0.002115283,0.0,0.0,0.0
1050,1008,47,17,8,2.0,0.0,0.0,0.0,0.0,0.0
1051,1016,8,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1052,1017,14,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1053,1018,7,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1054,1019,16,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1055,1020,60,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1056,1021,29,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1057,1022,20,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1058,1023,28,56,8,0.0,0.0,0.0,0.0,0.0,0.0
1059,1026,0,5,8,0.0,0.6166885999999999,0.0,0.0,0.0,0.0
1060,1027,32,5,8,0.0,0.1239499,0.0,0.0,0.0,0.0
1061,1028,3,5,8,0.0,0.12224497,0.0,0.0,0.0,0.0
1062,1029,4,5,8,0.0,0.12125061,0.0,0.0,0.0,0.0
1063,1030,1,5,8,0.0,0.10016549,0.0,0.0,0.0,0.0
1064,1031,9,5,8,0.0,0.10398699,0.0,0.0,0.0,0.0
1065,1032,41,5,8,0.0,0.09761646,0.0,0.0,0.0,0.0
1066,1033,6,5,8,0.0,0.19490981,0.0,0.0,0.0,0.0
1067,1034,25,5,8,0.0,0.22777161,0.0,0.0,0.0,0.0
1068,1035,11,5,8,0.0,0.18905887,0.0,0.0,0.0,0.0
1069,1036,35,5,8,0.0,0.45788994,0.0,0.0,0.0,0.0
1070,1037,44,5,8,0.0,0.43828726,0.0,0.0,0.0,0.0
1071,1038,26,5,8,0.0,0.117478915,0.0,0.0,0.0,0.0
1072,1039,36,5,8,0.0,0.11902551,0.0,0.0,0.0,0.0
1073,1040,54,5,8,0.0,0.12445281,0.0,0.0,0.0,0.0
1074,1041,21,5,8,0.0,0.1045387,0.0,0.0,0.0,0.0
1075,1042,51,5,8,0.0,0.36075416,0.0,0.0,0.0,0.0
1076,1043,50,5,8,0.0,0.12719934,0.0,0.0,0.0,0.0
1077,1044,31,5,8,0.0,0.107220896,0.0,0.0,0.0,0.0
1078,1045,19,5,8,0.0,0.41913490000000003,0.0,0.0,0.0,0.0
1079,1046,22,5,8,0.0,0.139964,0.0,0.0,0.0,0.0
1080,1054,58,61,8,0.0,0.0,0.0,0.0,0.0,0.0
1081,1056,45,42,8,0.0,0.52232695,0.0,0.0,0.0,0.0
1082,1062,24,52,8,0.0,0.0,0.0,0.0,0.0,0.0
1083,1075,49,33,8,0.0,0.9133600000000001,0.0,0.0,0.0,0.0
1084,1122,3,41,9,1.333333333,0.101803795,0.37777777799999995,0.062,0.09,0.09
1085,1090,8,30,9,1.333333333,0.11061898,0.20202020199999998,0.062,0.09,0.09
1086,1106,20,41,9,1.333333333,0.12672666,0.060185185,0.062,0.09,0.09
1087,1107,42,41,9,1.333333333,0.09738559,0.060185185,0.062,0.09,0.09
1088,1102,0,41,9,0.666666667,0.47755256,0.060185185,0.062,0.09,0.09
1089,1103,13,41,9,0.666666667,0.09637127,0.060185185,0.062,0.09,0.09
1090,1104,29,41,9,0.666666667,0.1013803,0.060185185,0.062,0.09,0.09
1091,1105,11,41,9,0.666666667,0.11855768,0.060185185,0.062,0.09,0.09
1092,1084,8,1,9,1.333333333,0.0,0.056228956,0.062,0.09,0.09
1093,1086,8,12,9,1.333333333,0.0,0.056228956,0.062,0.09,0.09
1094,1088,8,37,9,1.333333333,0.0,0.056228956,0.062,0.09,0.09
1095,1139,44,38,9,1.166666667,0.10697635,0.022474747000000003,0.062,0.09,0.09
1096,1140,27,38,9,1.166666667,0.10374519,0.022474747000000003,0.062,0.09,0.09
1097,1141,44,39,9,1.166666667,0.11959115,0.022474747000000003,0.062,0.09,0.09
1098,1142,27,39,9,1.166666667,0.10863903,0.022474747000000003,0.062,0.09,0.09
1099,1143,44,24,9,1.166666667,0.09891994,0.022474747000000003,0.062,0.09,0.09
1100,1144,27,24,9,1.166666667,0.11356962,0.022474747000000003,0.062,0.09,0.09
1101,1087,34,12,9,1.333333333,0.0,0.015824916,0.062,0.09,0.09
1102,1089,34,37,9,1.333333333,0.0,0.015824916,0.062,0.09,0.09
1103,1136,20,17,9,1.333333333,0.11643384,0.015740741000000003,0.062,0.09,0.09
1104,1137,42,17,9,1.333333333,0.13290925,0.015740741000000003,0.062,0.09,0.09
1105,1132,0,17,9,0.666666667,0.5406986,0.015740741000000003,0.062,0.09,0.09
1106,1133,13,17,9,0.666666667,0.1260439,0.015740741000000003,0.062,0.09,0.09
1107,1134,29,17,9,0.666666667,0.15751903,0.015740741000000003,0.062,0.09,0.09
1108,1135,11,17,9,0.666666667,0.11841645,0.015740741000000003,0.062,0.09,0.09
1109,1130,20,35,9,0.666666667,0.09881827,0.008670034,0.062,0.09,0.09
1110,1131,42,35,9,0.666666667,0.12518410000000002,0.008670034,0.062,0.09,0.09
1111,1096,0,6,9,0.0,0.435522,0.008670034,0.062,0.09,0.09
1112,1126,0,35,9,0.0,0.48346797,0.008670034,0.062,0.09,0.09
1113,1127,13,35,9,0.0,0.108564526,0.008670034,0.062,0.09,0.09
1114,1128,29,35,9,0.0,0.1169536,0.008670034,0.062,0.09,0.09
1115,1129,11,35,9,0.0,0.20138855,0.008670034,0.062,0.09,0.09
1116,1153,2,31,9,0.666666667,0.11375126,0.006565657,0.062,0.09,0.09
1117,1164,2,22,9,0.666666667,0.089715436,0.006565657,0.062,0.09,0.09
1118,1175,2,26,9,0.666666667,0.11909489,0.006565657,0.062,0.09,0.09
1119,1145,32,31,9,0.0,0.095553115,0.006565657,0.062,0.09,0.09
1120,1146,15,31,9,0.0,0.1143626,0.006565657,0.062,0.09,0.09
1121,1147,5,31,9,0.0,0.10544033,0.006565657,0.062,0.09,0.09
1122,1148,7,31,9,0.0,0.112746105,0.006565657,0.062,0.09,0.09
1123,1149,19,31,9,0.0,0.114430465,0.006565657,0.062,0.09,0.09
1124,1150,23,31,9,0.0,0.10663664,0.006565657,0.062,0.09,0.09
1125,1151,28,31,9,0.0,0.1114451,0.006565657,0.062,0.09,0.09
1126,1152,18,31,9,0.0,0.1062215,0.006565657,0.062,0.09,0.09
1127,1154,9,31,9,0.0,0.095042765,0.006565657,0.062,0.09,0.09
1128,1155,4,31,9,0.0,0.11440597,0.006565657,0.062,0.09,0.09
1129,1156,32,22,9,0.0,0.102638185,0.006565657,0.062,0.09,0.09
1130,1157,15,22,9,0.0,0.11838146,0.006565657,0.062,0.09,0.09
1131,1158,5,22,9,0.0,0.10887963,0.006565657,0.062,0.09,0.09
1132,1159,7,22,9,0.0,0.109439895,0.006565657,0.062,0.09,0.09
1133,1160,19,22,9,0.0,0.10940448,0.006565657,0.062,0.09,0.09
1134,1161,23,22,9,0.0,0.115989946,0.006565657,0.062,0.09,0.09
1135,1162,28,22,9,0.0,0.10972436,0.006565657,0.062,0.09,0.09
1136,1163,18,22,9,0.0,0.10171571,0.006565657,0.062,0.09,0.09
1137,1165,9,22,9,0.0,0.11054460000000002,0.006565657,0.062,0.09,0.09
1138,1166,4,22,9,0.0,0.10379047,0.006565657,0.062,0.09,0.09
1139,1167,32,26,9,0.0,0.12100739,0.006565657,0.062,0.09,0.09
1140,1168,15,26,9,0.0,0.11126259,0.006565657,0.062,0.09,0.09
1141,1169,5,26,9,0.0,0.11947446,0.006565657,0.062,0.09,0.09
1142,1170,7,26,9,0.0,0.10877304,0.006565657,0.062,0.09,0.09
1143,1171,19,26,9,0.0,0.11212554599999999,0.006565657,0.062,0.09,0.09
1144,1172,23,26,9,0.0,0.10357105,0.006565657,0.062,0.09,0.09
1145,1173,28,26,9,0.0,0.1118394,0.006565657,0.062,0.09,0.09
1146,1174,18,26,9,0.0,0.11783668,0.006565657,0.062,0.09,0.09
1147,1176,9,26,9,0.0,0.10558377,0.006565657,0.062,0.09,0.09
1148,1177,4,26,9,0.0,0.11465937,0.006565657,0.062,0.09,0.09
1149,1085,34,1,9,1.333333333,0.0,0.0,0.062,0.09,0.09
1150,1091,3,30,9,1.333333333,0.113532625,0.0,0.062,0.09,0.09
1151,1092,33,30,9,1.333333333,0.10383172,0.0,0.062,0.09,0.09
1152,1093,14,30,9,1.333333333,0.10802619,0.0,0.062,0.09,0.09
1153,1094,43,30,9,1.333333333,0.11089277,0.0,0.062,0.09,0.09
