,src,dst,id,importance,weight,weight_positive,weight_negative,edge_weight
1582,15,19,13,0.5,0.13132028,0.062042687,0.13132028,0.02058896747646033
1583,27,19,13,0.5,0.115922086,0.07298826,0.115922086,0.0
1584,7,21,14,1.25,0.29593238,0.19129087,0.29593238,0.018870958929784066
1585,1,21,14,0.25,0.49145547,0.49145547,0.12754157,0.018870958929784104
1586,10,21,14,1.25,0.19279455,0.19279455,0.17821771,0.018870958929784052
1587,24,21,14,0.25,0.18911493,0.18909715,0.18911493,0.0
1588,16,21,14,1.25,0.20530050000000002,0.12896293,0.20530050000000002,0.018870958929784087
1589,7,8,14,1.25,0.26766822,0.26766822,0.09474584,0.02902358082525457
1590,1,8,14,0.25,0.42515346,0.42515346,0.16579348,0.029023580825254646
1591,10,8,14,1.25,0.26686123,0.26686123,0.15069671,0.0
1592,24,8,14,0.25,0.31965187,0.31965187,0.07928543,0.0
1593,16,8,14,1.25,0.32396263,0.32396263,0.11522861599999999,0.0
1594,25,8,14,1.25,0.19878478,0.19878478,0.11851434,0.0
1595,9,8,14,1.25,0.16594808,0.16594808,0.13654729999999998,0.0
1596,5,8,14,0.25,0.2110732,0.16220267,0.2110732,0.02827593431511615
1597,19,8,14,0.25,0.21765888,0.08734134,0.21765888,0.0
1598,11,8,14,0.25,0.17626713,0.17626713,0.15570179,0.0
1599,27,8,14,1.25,0.19163439,0.19163439,0.11515232,0.0
1600,4,8,14,1.25,0.1428304,0.1428304,0.10646639,0.028275934315116248
1601,2,8,14,0.25,0.18789507,0.15929888,0.18789507,0.0282759343151162
1602,3,8,14,1.25,0.20909475,0.10239384,0.20909475,0.028275934315116172
1603,13,8,14,0.25,0.4543427,0.4543427,0.14202933,0.0
1604,22,8,14,0.25,0.18540975,0.13851684,0.18540975,0.0
1605,26,8,14,1.25,0.120725326,0.120725326,0.08631358,0.0
1606,6,8,14,0.25,0.2549044,0.2549044,0.16149917,0.027901581935234194
1607,29,8,14,1.25,0.1841149,0.1841149,0.1311187,0.0
1608,14,8,14,1.25,0.12266077,0.09888802,0.12266077,0.0
1609,33,8,14,1.25,0.117192246,0.08749529,0.117192246,0.0
1610,32,8,14,0.25,0.30175313,0.30175313,0.1462442,0.0
1611,7,23,14,1.25,0.19642735,0.19642735,0.09979087,0.029023580825254754
1612,1,23,14,0.25,0.29022834,0.29022834,0.12973167,0.029023580825254653
1613,10,23,14,1.25,0.53542274,0.53542274,0.1001532,0.0290235808252547
1614,24,23,14,0.25,0.24892335,0.24892335,0.0808576,0.0
1615,16,23,14,1.25,0.24188234,0.24188234,0.09287033,0.02902358082525452
1616,25,23,14,1.25,0.2641186,0.2641186,0.12890223,0.0
1617,9,23,14,1.25,0.22213484,0.22213484,0.116421595,0.03004147090502698
1618,5,23,14,0.25,0.21488617,0.21488617,0.1688181,0.028275934315116182
1619,19,23,14,0.25,0.14301664,0.09686015,0.14301664,0.028275934315116165
1620,11,23,14,0.25,0.13475604,0.13475604,0.11660084,0.02827593431511619
1621,27,23,14,1.25,0.27346253,0.27346253,0.13923243,0.0
1622,4,23,14,1.25,0.17793408,0.13988376,0.17793408,0.028275934315116172
1623,2,23,14,0.25,0.16425961,0.15243691,0.16425961,0.028275934315116134
1624,3,23,14,1.25,0.18660532,0.10798694,0.18660532,0.028275934315116123
1625,13,23,14,0.25,0.16759995,0.15598403,0.16759995,0.027901581935234163
1626,22,23,14,0.25,0.15427543,0.13903558,0.15427543,0.027901581935234086
1627,26,23,14,1.25,0.12078455,0.11583512,0.12078455,0.0
1628,6,23,14,0.25,0.42509824,0.42509824,0.17869446,0.02790158193523412
1629,29,23,14,1.25,0.15729494,0.15729494,0.11219064,0.0
1630,14,23,14,1.25,0.14031835,0.10245957,0.14031835,0.027901581935234218
1631,33,23,14,1.25,0.14716852,0.0933836,0.14716852,0.0
1632,32,23,14,0.25,0.17670426,0.17670426,0.13588037,0.0
1633,7,20,14,2.0,0.2012962,0.2012962,0.10662155599999999,0.03451855954907401
1634,1,20,14,1.0,0.23677182,0.23677182,0.088997945,0.0345185595490741
1635,10,20,14,2.0,0.39570865,0.39570865,0.12637874,0.0345185595490741
1636,24,20,14,1.0,0.35873613,0.35873613,0.14017352,0.0
1637,16,20,14,2.0,0.28731975,0.28731975,0.11095934,0.034518559549074256
1638,17,20,14,1.5,0.15689391,0.15689391,0.10013518,0.07574436460098566
1639,31,20,14,1.5,0.119855724,0.119855724,0.109826975,0.0
1640,25,20,14,2.0,0.11778923,0.11498332,0.11778923,0.0
1641,9,20,14,2.0,0.20535322,0.20535322,0.12756889999999999,0.035481320271232665
1642,5,20,14,1.0,0.14823356,0.08131408,0.14823356,0.033813986558947684
1643,19,20,14,1.0,0.14993235,0.09220979,0.14993235,0.033813986558947615
1644,11,20,14,1.0,0.23996466,0.23996466,0.1195002,0.033813986558947635
1645,27,20,14,2.0,0.1888503,0.1888503,0.11558227,0.0
1646,4,20,14,2.0,0.19773242,0.19773242,0.1060665,0.03381398655894759
1647,2,20,14,1.0,0.40585035,0.40585035,0.20485623,0.03381398655894766
1648,3,20,14,2.0,0.15868646,0.13276500000000002,0.15868646,0.03381398655894755
1649,13,20,14,1.0,0.33009866,0.33009866,0.112666175,0.03346028400399084
1650,22,20,14,1.0,0.12261032,0.12100426,0.12261032,0.0
1651,26,20,14,2.0,0.12343405,0.10624348,0.12343405,0.0
1652,6,20,14,1.0,0.32460424,0.32460424,0.18371265,0.03346028400399088
1653,29,20,14,2.0,0.19609083,0.19609083,0.13905758,0.0
1654,14,20,14,2.0,0.14382654,0.14382654,0.0981463,0.03346028400399086
1655,33,20,14,2.0,0.1788233,0.12008107,0.1788233,0.0
1656,32,20,14,1.0,0.23549868,0.23549868,0.13651346,0.0
1657,12,20,14,1.5,0.39743882,0.39743882,0.12070281,0.05874396075655182
1658,17,28,14,1.5,0.16185541,0.16185541,0.09844268,0.017777876794365193
1659,31,28,14,1.5,0.16871779,0.16871779,0.11459944400000001,0.0
1660,17,15,14,1.5,0.15169857,0.15169857,0.09622984400000001,0.0
1661,31,15,14,1.5,0.14855035,0.14855035,0.11562055,0.0
1662,12,15,14,1.5,0.13915929,0.13915929,0.09652623,0.018243278170453348
1663,17,18,14,1.5,0.1738909,0.1738909,0.10793533,0.022389392117493117
1664,31,18,14,1.5,0.14324357,0.14324357,0.109860174,0.0
1665,12,18,14,1.5,0.119878575,0.10343904,0.119878575,0.01824327817045333
1666,25,34,14,1.25,0.30999073,0.30999073,0.114357255,0.012463299632483231
1667,9,34,14,1.25,0.31521309999999997,0.31521309999999997,0.1016321,0.012463299632483214
1668,5,0,14,0.25,0.7227515,0.7227515,0.1592273,0.0
1669,19,0,14,0.25,0.80204093,0.80204093,0.1376123,0.0
1670,11,0,14,0.25,0.7170667,0.7170667,0.10164317,0.0
1671,27,0,14,1.25,0.6876897,0.6876897,0.09810105,0.0
1672,4,0,14,1.25,0.77154845,0.77154845,0.10128072,0.0
1673,2,0,14,0.25,0.7510321999999999,0.7510321999999999,0.14784920000000001,0.0
1674,3,0,14,1.25,0.7384461999999999,0.7384461999999999,0.117479265,0.0
1675,13,30,14,0.25,0.17115392,0.17115392,0.14330216,0.021320990091120384
1676,22,30,14,0.25,0.163211,0.163211,0.114854865,0.02132099009112037
1677,26,30,14,1.25,0.22399320000000003,0.22399320000000003,0.08557452,0.021320990091120318
1678,6,30,14,0.25,0.13145861,0.13145861,0.13092574,0.02132099009112033
1679,29,30,14,1.25,0.27318344,0.27318344,0.13756286,0.021320990091120387
1680,14,30,14,1.25,0.2090685,0.2090685,0.105980806,0.021320990091120318
1681,33,30,14,1.25,0.23097487,0.23097487,0.08411103,0.0
1682,32,30,14,0.25,0.14669473,0.14669473,0.12272027,0.0
1683,43,31,15,0.0,0.0,0.0,0.0,0.0
1684,27,31,15,0.0,0.0,0.0,0.0,0.0
1685,43,1,15,0.0,0.0,0.0,0.0,0.0
1686,27,1,15,0.0,0.0,0.0,0.0,0.0
1687,43,8,15,0.0,0.0,0.0,0.0,0.0
1688,27,8,15,0.0,0.0,0.0,0.0,0.0
1689,11,6,15,0.0,0.0,0.0,0.0,0.0
1690,10,6,15,0.0,0.0,0.0,0.0,0.0
1691,26,50,15,2.0,0.0,0.0,0.0,0.0
1692,14,50,15,2.0,0.0,0.0,0.0,0.0
1693,28,50,15,2.0,0.0,0.0,0.0,0.0
1694,26,19,15,2.0,0.0,0.0,0.0,0.0
1695,14,19,15,2.0,0.0,0.0,0.0,0.0
1696,28,19,15,2.0,0.0,0.0,0.0,0.0
1697,26,9,15,2.0,0.0,0.0,0.0,0.0
1698,14,9,15,2.0,0.0,0.0,0.0,0.0
1699,28,9,15,2.0,0.0,0.0,0.0,0.0
1700,36,45,15,0.0,0.0,0.0,0.0,0.0
1701,13,45,15,0.0,0.0,0.0,0.0,0.0
1702,47,45,15,0.0,0.0,0.0,0.0,0.0
1703,42,45,15,0.0,0.0,0.0,0.0,0.0
1704,36,4,15,0.0,0.0,0.0,0.0,0.0
1705,13,4,15,0.0,0.0,0.0,0.0,0.0
1706,47,4,15,0.0,0.0,0.0,0.0,0.0
1707,42,4,15,0.0,0.0,0.0,0.0,0.0
1708,36,41,15,0.0,0.0,0.0,0.0,0.0
1709,13,41,15,0.0,0.0,0.0,0.0,0.0
1710,47,41,15,0.0,0.0,0.0,0.0,0.0
1711,42,41,15,0.0,0.0,0.0,0.0,0.0
1712,3,49,15,0.0,0.0,0.0,0.0,0.0
1713,38,49,15,0.0,0.0,0.0,0.0,0.0
1714,18,49,15,0.0,0.0,0.0,0.0,0.0
1715,40,49,15,0.0,0.0,0.0,0.0,0.0
1716,37,49,15,0.0,0.0,0.0,0.0,0.0
1717,35,49,15,0.0,0.0,0.0,0.0,0.0
1718,20,49,15,0.0,0.0,0.0,0.0,0.0
1719,12,49,15,0.0,0.0,0.0,0.0,0.0
1720,3,39,15,0.0,0.0,0.0,0.0,0.0
1721,38,39,15,0.0,0.0,0.0,0.0,0.0
1722,18,39,15,0.0,0.0,0.0,0.0,0.0
1723,40,39,15,0.0,0.0,0.0,0.0,0.0
1724,37,39,15,0.0,0.0,0.0,0.0,0.0
1725,35,39,15,0.0,0.0,0.0,0.0,0.0
1726,20,39,15,0.0,0.0,0.0,0.0,0.0
1727,12,39,15,0.0,0.0,0.0,0.0,0.0
1728,34,39,15,0.0,0.0,0.0,0.0,0.0
1729,3,51,15,0.0,0.0,0.0,0.0,0.0
1730,38,51,15,0.0,0.0,0.0,0.0,0.0
1731,18,51,15,0.0,0.0,0.0,0.0,0.0
1732,40,51,15,0.0,0.0,0.0,0.0,0.0
1733,37,51,15,0.0,0.0,0.0,0.0,0.0
1734,35,51,15,0.0,0.0,0.0,0.0,0.0
1735,20,51,15,0.0,0.0,0.0,0.0,0.0
1736,12,51,15,0.0,0.0,0.0,0.0,0.0
1737,34,51,15,0.0,0.0,0.0,0.0,0.0
1738,29,30,15,0.0,0.0,0.0,0.0,0.0
1739,22,30,15,0.0,0.0,0.0,0.0,0.0
1740,29,32,15,0.0,0.0,0.0,0.0,0.0
1741,22,32,15,0.0,0.0,0.0,0.0,0.0
1742,29,24,15,0.0,0.0,0.0,0.0,0.0
1743,22,24,15,0.0,0.0,0.0,0.0,0.0
1744,23,46,15,0.0,0.0,0.0,0.0,0.0
1745,33,46,15,0.0,0.0,0.0,0.0,0.0
1746,23,21,15,0.0,0.0,0.0,0.0,0.0
1747,33,21,15,0.0,0.0,0.0,0.0,0.0
1748,23,17,15,0.0,0.0,0.0,0.0,0.0
1749,33,17,15,0.0,0.0,0.0,0.0,0.0
1750,15,2,15,0.0,0.9377556,0.9377556,0.077766925,0.0
1751,44,2,15,0.0,0.9350533000000001,0.9350533000000001,0.93422663,0.0
1752,0,2,15,0.0,0.93983406,0.93983406,0.8009298,0.0
1753,25,2,15,0.0,0.9365203000000001,0.9365203000000001,0.93406034,0.0
1754,7,2,15,0.0,0.9402968,0.9402968,0.9343176999999999,0.0
1755,15,48,15,0.0,0.07790638,0.07790638,0.059393898,0.0
1756,44,48,15,0.0,0.078134954,0.078134954,0.06362115,0.0
1757,0,48,15,0.0,0.8212441999999999,0.07765896,0.8212441999999999,0.0
1758,25,48,15,0.0,0.9342115,0.06410305,0.9342115,0.0
1759,7,48,15,0.0,0.9476209999999999,0.07770094,0.9476209999999999,0.0
1760,5,48,15,0.0,0.076337636,0.076337636,0.06818425,0.0
1761,16,48,15,0.0,0.07930637,0.07930637,0.06626135,0.0
1762,8,10,16,0.16666666666666666,0.106551036,0.08140148,0.106551036,0.0210841559468132
1763,0,10,16,0.16666666666666666,0.92438173,0.92438173,0.18409367,0.021084155946813263
1764,23,10,16,0.16666666666666666,0.10844953,0.10844953,0.106650196,0.0
1765,3,10,16,0.16666666666666666,0.10793051,0.09535252,0.10793051,0.021084155946813232
1766,14,10,16,0.16666666666666666,0.91196984,0.91196984,0.122502975,0.0
1767,18,10,16,0.16666666666666666,0.9263661,0.9263661,0.10939701,0.0
1768,20,10,16,0.16666666666666666,0.11233738,0.06685552,0.11233738,0.0
1769,24,10,16,0.16666666666666666,0.90177107,0.90177107,0.13315342,0.0
1770,8,6,16,0.8333333333333334,0.12864527,0.12864527,0.06285077,0.0
1771,0,6,16,0.8333333333333334,0.32968765,0.13295768,0.32968765,0.027900305024568535
1772,23,6,16,0.8333333333333334,0.11201038,0.11201038,0.094513796,0.0
1773,3,6,16,0.8333333333333334,0.102820165,0.09871741,0.102820165,0.027900305024568573
1774,14,6,16,0.8333333333333334,0.118740425,0.118740425,0.10198855,0.0
1775,18,6,16,0.8333333333333334,0.09992921,0.09992921,0.09379288599999999,0.0
1776,20,6,16,0.8333333333333334,0.105680756,0.09297910000000001,0.105680756,0.0
1777,24,6,16,0.8333333333333334,0.12708119,0.12708119,0.10777282,0.0
1778,28,6,16,1.8333333333333335,0.62696534,0.62696534,0.090069145,0.0
1779,19,6,16,1.8333333333333335,0.12141265,0.12141265,0.09677384,0.0
1780,27,6,16,1.8333333333333335,0.107319005,0.107319005,0.08958049,0.0
1781,12,6,16,0.8333333333333334,0.0965559,0.0965559,0.09464536,0.0
1782,11,6,16,0.8333333333333334,0.11123154,0.087573275,0.11123154,0.0
1783,7,6,16,0.8333333333333334,0.11619275,0.11619275,0.107557364,0.0
1784,26,6,16,0.8333333333333334,0.11821105,0.11821105,0.09450833,0.0
1785,9,6,16,0.8333333333333334,0.115120776,0.09861694,0.115120776,0.0
1786,1,6,16,0.8333333333333334,0.11641415,0.11641415,0.109128885,0.026190458582218853
1787,29,6,16,0.8333333333333334,0.10537613,0.096944444,0.10537613,0.0
1788,17,6,16,0.8333333333333334,0.11635985,0.11635985,0.10452701,0.0
1789,21,6,16,0.8333333333333334,0.08652853,0.084740594,0.08652853,0.0
1790,2,6,16,0.8333333333333334,0.32855275,0.32855275,0.085930526,0.02619045858221901
1791,25,6,16,0.8333333333333334,0.122034006,0.11556535,0.122034006,0.0
1792,5,6,16,0.8333333333333334,0.11983831,0.11983831,0.10206786,0.02619045858221894
1793,13,6,16,0.8333333333333334,0.09542312,0.09542312,0.08727869999999999,0.0
1794,8,15,16,0.8333333333333334,0.09098114,0.09098114,0.09092517,0.027900305024568316
1795,0,15,16,0.8333333333333334,0.5031608,0.11986760000000002,0.5031608,0.027900305024568375
1796,23,15,16,0.8333333333333334,0.08450884,0.08450884,0.07186701,0.0
1797,3,15,16,0.8333333333333334,0.10442581,0.10442581,0.10154631,0.02790030502456826
1798,14,15,16,0.8333333333333334,0.11354077,0.11354077,0.09993197,0.02790030502456846
1799,18,15,16,0.8333333333333334,0.10327032,0.07482173,0.10327032,0.0
1800,20,15,16,0.8333333333333334,0.094931245,0.094931245,0.08891183,0.0
1801,24,15,16,0.8333333333333334,0.107015766,0.0968033,0.107015766,0.0
1802,28,15,16,1.8333333333333335,0.799712,0.799712,0.09062447,0.0
1803,19,15,16,1.8333333333333335,0.11148902,0.11148902,0.10310955,0.0
1804,27,15,16,1.8333333333333335,0.10770322,0.104413874,0.10770322,0.0
1805,12,15,16,0.8333333333333334,0.10361216,0.08752023,0.10361216,0.026190458582218884
1806,11,15,16,0.8333333333333334,0.11542687,0.07891726,0.11542687,0.026190458582218856
1807,7,15,16,0.8333333333333334,0.1316734,0.09928869,0.1316734,0.026190458582218853
1808,26,15,16,0.8333333333333334,0.10789633,0.08650189,0.10789633,0.0
1809,9,15,16,0.8333333333333334,0.13061203,0.09351849599999999,0.13061203,0.02619045858221894
1810,1,15,16,0.8333333333333334,0.10746969,0.10746969,0.094701946,0.02619045858221899
1811,29,15,16,0.8333333333333334,0.09763067,0.09745822,0.09763067,0.0
1812,17,15,16,0.8333333333333334,0.10791872400000001,0.09712034,0.10791872400000001,0.0
1813,21,15,16,0.8333333333333334,0.10742570000000001,0.084889434,0.10742570000000001,0.0
1814,2,15,16,0.8333333333333334,0.9218744000000001,0.9218744000000001,0.08332087,0.026190458582218985
1815,25,15,16,0.8333333333333334,0.104438715,0.104438715,0.09215875,0.0
1816,5,15,16,0.8333333333333334,0.09962854,0.09962854,0.08882542,0.026190458582218884
1817,13,15,16,0.8333333333333334,0.10409624,0.08970614,0.10409624,0.02619045858221891
1818,8,4,16,0.8333333333333334,0.11046559,0.11046559,0.09397511,0.0
1819,0,4,16,0.8333333333333334,0.35606387,0.12245062,0.35606387,0.02790030502456846
1820,23,4,16,0.8333333333333334,0.11098397,0.11098397,0.093290515,0.0
1821,3,4,16,0.8333333333333334,0.09334155,0.09224536,0.09334155,0.02790030502456859
1822,14,4,16,0.8333333333333334,0.09515916,0.09515916,0.08013601,0.0
1823,18,4,16,0.8333333333333334,0.09841712,0.093420394,0.09841712,0.0
1824,20,4,16,0.8333333333333334,0.103978105,0.103978105,0.10275519999999999,0.0
1825,24,4,16,0.8333333333333334,0.11369102,0.11369102,0.11242058,0.0
1826,28,4,16,1.8333333333333335,0.9425450000000001,0.9425450000000001,0.098347925,0.0
1827,19,4,16,1.8333333333333335,0.10859201,0.10644079,0.10859201,0.0
1828,27,4,16,1.8333333333333335,0.11120419999999999,0.10348475,0.11120419999999999,0.0
1829,12,4,16,0.8333333333333334,0.08101289999999998,0.08005111,0.08101289999999998,0.0
1830,11,4,16,0.8333333333333334,0.11439888,0.09215221,0.11439888,0.0
1831,7,4,16,0.8333333333333334,0.11556811,0.09998693,0.11556811,0.0
1832,26,4,16,0.8333333333333334,0.09724928,0.08166967,0.09724928,0.0
1833,9,4,16,0.8333333333333334,0.10645494,0.10645494,0.09999442,0.0
1834,1,4,16,0.8333333333333334,0.119376585,0.11503379,0.119376585,0.026190458582219047
1835,29,4,16,0.8333333333333334,0.099390544,0.099390544,0.09815734,0.0
1836,17,4,16,0.8333333333333334,0.11392931,0.10678497,0.11392931,0.0
1837,21,4,16,0.8333333333333334,0.11824051,0.08491723,0.11824051,0.0
1838,2,4,16,0.8333333333333334,0.6505609,0.6505609,0.08406458,0.026190458582218884
1839,25,4,16,0.8333333333333334,0.10191549,0.100636795,0.10191549,0.0
1840,5,4,16,0.8333333333333334,0.112127855,0.09581404,0.112127855,0.0
1841,13,4,16,0.8333333333333334,0.09264335,0.08754316,0.09264335,0.0
1842,28,22,16,1.8333333333333335,0.9023515,0.9023515,0.09914247,0.0
1843,19,22,16,1.8333333333333335,0.8169545,0.8169545,0.13315065,0.014939704885313609
1844,27,22,16,1.8333333333333335,0.10710102,0.07414958599999999,0.10710102,0.0
1845,12,16,16,0.16666666666666666,0.09601533,0.09601533,0.09478705400000001,0.022583610803631637
1846,11,16,16,0.16666666666666666,0.115666725,0.115666725,0.10983122,0.02258361080363161
1847,7,16,16,0.16666666666666666,0.122112855,0.122112855,0.09118530000000001,0.022583610803631658
1848,26,16,16,0.16666666666666666,0.0979752,0.09668722,0.0979752,0.0
1849,9,16,16,0.16666666666666666,0.11532744,0.11532744,0.0950552,0.02258361080363161
1850,1,16,16,0.16666666666666666,0.11440209999999999,0.11440209999999999,0.112011544,0.022583610803631655
1851,29,16,16,0.16666666666666666,0.116456114,0.116456114,0.09724081,0.0
1852,17,16,16,0.16666666666666666,0.124009654,0.124009654,0.10066338,0.0
1853,21,16,16,0.16666666666666666,0.09653361,0.08802582,0.09653361,0.0
1854,2,16,16,0.16666666666666666,0.15711915,0.15711915,0.078318544,0.02258361080363163
1855,25,16,16,0.16666666666666666,0.12250361,0.12250361,0.10107989,0.0
1856,5,16,16,0.16666666666666666,0.12227842,0.12227842,0.11234504,0.02258361080363161
1857,13,16,16,0.16666666666666666,0.09031439999999999,0.09031439999999999,0.08319241599999999,0.022583610803631624
1858,51,49,17,0.0,0.09472373,0.09472373,0.09471893,0.0
1859,10,49,17,0.0,0.089082226,0.089082226,0.08541494,0.0
1860,51,34,17,0.0,0.10457609,0.10022168,0.10457609,0.0
1861,10,34,17,0.0,0.0958133,0.093091466,0.0958133,0.0
1862,51,33,17,0.0,0.10539436,0.10539436,0.102277294,0.0
1863,10,33,17,0.0,0.10246489999999998,0.10246489999999998,0.09949837,0.0
1864,46,33,17,0.0,0.91172177,0.91172177,0.10009149,0.0
1865,45,33,17,0.0,0.103901744,0.10105134,0.103901744,0.0
1866,27,33,17,0.0,0.13428923,0.13428923,0.09817948,0.0
1867,20,33,17,0.0,0.17173485,0.17173485,0.09490842,0.0
1868,43,33,17,0.0,0.10142397,0.10142397,0.08904129,0.0
1869,50,33,17,0.0,0.09729703,0.09729703,0.08939597,0.0
1870,2,33,17,0.0,0.100412205,0.09883808,0.100412205,0.0
1871,15,33,17,0.0,0.0962751,0.09212359,0.0962751,0.0
1872,42,33,17,0.0,0.09462875,0.08996115,0.09462875,0.0
1873,14,33,17,0.0,0.10153405,0.08296102,0.10153405,0.0
1874,52,33,17,0.0,0.10328499,0.10328499,0.08784302,0.0
1875,19,33,17,0.0,0.109276414,0.109276414,0.099250995,0.0
1876,12,33,17,0.0,0.12270518,0.12270518,0.10214961,0.0
1877,18,33,17,0.0,0.09146387,0.09146387,0.09018461,0.0
1878,0,33,17,0.0,0.8590123,0.10611779,0.8590123,0.0
1879,16,33,17,0.0,0.09497845,0.09497845,0.08461302,0.0
1880,8,33,17,0.0,0.09978961,0.08967419,0.09978961,0.0
1881,9,33,17,0.0,0.09972032,0.09902309,0.09972032,0.0
1882,21,33,17,0.0,0.10061668,0.10061668,0.09189539999999999,0.0
1883,24,33,17,0.0,0.102062955,0.09348905,0.102062955,0.0
1884,53,33,17,0.0,0.10511399,0.098995894,0.10511399,0.0
1885,32,33,17,0.0,0.095779575,0.09413878,0.095779575,0.0
1886,26,33,17,0.0,0.09423689,0.085141726,0.09423689,0.0
1887,47,33,17,0.0,0.10577369,0.10577369,0.09105199,0.0
1888,41,33,17,0.0,0.10792479,0.10792479,0.0973549,0.0
1889,6,33,17,0.0,0.13135536,0.13135536,0.08477666,0.0
1890,7,33,17,0.0,0.100866795,0.100866795,0.0865454,0.0
1891,55,33,17,0.0,0.09893409,0.09893409,0.08880735,0.0
1892,23,33,17,0.0,0.14684947,0.14684947,0.09391584,0.0
1893,28,33,17,0.0,0.093293115,0.093293115,0.08638461,0.0
1894,25,33,17,0.0,0.09930125,0.09839535,0.09930125,0.0
1895,59,33,17,0.0,0.097057216,0.097057216,0.09405685,0.0
1896,11,33,17,0.0,0.10211263599999999,0.09559986,0.10211263599999999,0.0
1897,4,33,17,0.0,0.1110131,0.1110131,0.09077048,0.0
1898,46,38,17,0.0,0.10335403,0.10335403,0.09517497,0.0
1899,45,38,17,0.0,0.09935706,0.09935706,0.08776308599999999,0.0
1900,46,57,17,0.0,0.10282067,0.09782219,0.10282067,0.0
1901,45,57,17,0.0,0.099958695,0.088867925,0.099958695,0.0
1902,27,48,17,0.0,0.09983058,0.09983058,0.09949362,0.0
1903,20,48,17,0.0,0.09856088,0.09856088,0.09516833,0.0
1904,27,31,17,0.0,0.09942149,0.09806342400000001,0.09942149,0.0
1905,20,31,17,0.0,0.09751427,0.09751427,0.095077544,0.0
1906,43,58,17,0.0,0.10624228,0.10466814,0.10624228,0.0
1907,3,58,17,0.0,0.09770632,0.090272166,0.09770632,0.0
1908,50,35,17,0.0,0.09085275,0.088123,0.09085275,0.0
1909,29,35,17,0.0,0.11113725599999999,0.11113725599999999,0.09883946,0.0
1910,5,1,17,0.0,0.0,0.0,0.0,0.0
1911,36,1,17,0.0,0.0,0.0,0.0,0.0
1912,3,17,17,0.0,0.0,0.0,0.0,0.0
1913,56,40,17,2.0,0.0,0.0,0.0,0.0
1914,13,40,17,2.0,0.0,0.0,0.0,0.0
1915,37,40,17,2.0,0.0,0.0,0.0,0.0
1916,30,40,17,2.0,0.0,0.0,0.0,0.0
1917,54,40,17,2.0,0.0,0.0,0.0,0.0
1918,13,44,17,1.5,0.0,0.0,0.0,0.0
1919,37,44,17,1.5,0.0,0.0,0.0,0.0
1920,2,22,17,0.0,0.10357767,0.08372634,0.10357767,0.0
1921,14,22,17,0.0,0.11993548,0.11993548,0.09188309,0.0
1922,15,39,17,0.0,0.11719565,0.11719565,0.10033128,0.0
1923,42,39,17,0.0,0.103200994,0.09444106,0.103200994,0.0
1924,34,3,18,1.5,0.12161297,0.12161297,0.11292023,0.0
1925,5,3,18,1.5,0.16064189999999998,0.16064189999999998,0.11475287,0.0
1926,34,37,18,1.5,0.14525363,0.14525363,0.11478403,0.01655068639894294
1927,5,37,18,1.5,0.14734678,0.14734678,0.10969146,0.016550686398942947
1928,34,15,18,1.8333333333333335,0.19115837,0.19115837,0.09477795,0.0
1929,29,15,18,1.5,0.09236971,0.09236971,0.070989564,0.0
1930,2,15,18,1.8333333333333335,0.13527999999999998,0.08847438,0.13527999999999998,0.05622096912433995
1931,35,15,18,1.8333333333333335,0.555067,0.555067,0.19966702,0.0
1932,12,15,18,1.5,0.12869027,0.12869027,0.09398096,0.06902484019013172
1933,33,15,18,1.5,0.11554236,0.11554236,0.094289325,0.0
1934,4,15,18,1.5,0.12809172,0.12809172,0.08621202,0.054298336880201914
1935,10,15,18,1.5,0.17952720000000003,0.17952720000000003,0.13228045,0.06902484019013175
1936,20,15,18,1.8333333333333335,0.58134454,0.58134454,0.3083902,0.0
1937,17,15,18,0.8333333333333334,0.19802678,0.19802678,0.15089302,0.0
1938,18,15,18,1.8333333333333335,0.17447682,0.17447682,0.15432377,0.0
1939,25,15,18,1.5,0.11874045,0.11874045,0.083839096,0.0
1940,30,15,18,1.8333333333333335,0.71112907,0.71112907,0.20388097,0.0
1941,36,15,18,1.5,0.11594433,0.11594433,0.1158934,0.0
1942,22,15,18,1.8333333333333335,0.17728376,0.10307459,0.17728376,0.0
1943,5,15,18,1.8333333333333335,0.15037182,0.15037182,0.099665225,0.07318517705696735
1944,19,15,18,1.5,0.13491605,0.13491605,0.07956143,0.0
1945,0,15,18,1.8333333333333335,0.70961964,0.34433034,0.70961964,0.05622096912433962
1946,16,15,18,1.8333333333333335,0.501102,0.501102,0.22157308,0.0
1947,28,15,18,1.5,0.10145305,0.093580484,0.10145305,0.0
1948,6,15,18,1.5,0.14957964,0.14957964,0.11518198,0.054298336880201734
1949,32,15,18,1.5,0.15922561,0.15922561,0.10752590000000001,0.0
1950,23,15,18,1.8333333333333335,0.6819193,0.6819193,0.29750859999999996,0.0
1951,31,15,18,1.5,0.105050474,0.105050474,0.100065894,0.0
1952,27,15,18,1.5,0.10313305,0.10313305,0.08335838,0.0
1953,1,15,18,1.8333333333333335,0.499763,0.499763,0.22694176,0.05622096912434005
1954,26,15,18,1.5,0.15613161,0.15613161,0.10650802,0.0
1955,9,15,18,1.8333333333333335,0.54855597,0.24602604,0.54855597,0.028427005814655144
1956,8,15,18,1.5,0.63421094,0.63421094,0.10319816,0.02842700581465516
1957,24,15,18,0.8333333333333334,0.70930403,0.30994478,0.70930403,0.0
