,src,dst,id,importance,explainer,edge_btw
1881,9,33,17,0,0.09972032,0
1882,21,33,17,0,0.10061668,0
1883,24,33,17,0,0.102062955,0
1884,53,33,17,0,0.10511399,0
1885,32,33,17,0,0.095779575,0
1886,26,33,17,0,0.09423689,0
1887,47,33,17,0,0.10577369,0
1888,41,33,17,0,0.10792479,0
1889,6,33,17,0,0.13135536,0
1890,7,33,17,0,0.100866795,0
1891,55,33,17,0,0.09893409,0
1892,23,33,17,0,0.14684947,0
1893,28,33,17,0,0.093293115,0
1894,25,33,17,0,0.09930125,0
1895,59,33,17,0,0.097057216,0
1896,11,33,17,0,0.102112636,0
1897,4,33,17,0,0.1110131,0
1907,3,58,17,0,0.09770632,0
1909,29,35,17,0,0.111137256,0
1911,36,1,17,0,0,0
1928,34,15,18,1.833333333,0.19115837,0.094916779
1943,5,15,18,1.833333333,0.15037182,0.094916779
1924,34,3,18,1.5,0.12161297,0.026090868
1926,34,37,18,1.5,0.14525363,0.026090868
1927,5,37,18,1.5,0.14734678,0.026090868
2000,12,11,18,1,0.10964984,0.01417004
2001,10,11,18,1,0.10053667,0.01417004
2002,32,11,18,1,0.2246328,0.01417004
2003,31,11,18,1,0.1367676,0.01417004
2004,12,14,18,1,0.14442874,0.01417004
2005,10,14,18,1,0.14397633,0.01417004
2006,32,14,18,1,0.12270956,0.01417004
2007,31,14,18,1,0.1277269,0.01417004
1980,2,21,18,2,0.53726035,0.009176788
1981,35,21,18,2,0.47457767,0.009176788
1982,20,21,18,2,0.45839953,0.009176788
1983,18,21,18,2,0.62739074,0.009176788
1984,30,21,18,2,0.9239775,0.009176788
1985,22,21,18,2,0.55695343,0.009176788
1986,0,21,18,2,0.6913994,0.009176788
1987,16,21,18,2,0.5737206,0.009176788
1988,23,21,18,2,0.4864582,0.009176788
1989,1,21,18,2,0.2790262,0.009176788
1990,2,7,18,2,0.6711026,0.009176788
1991,35,7,18,2,0.36462012,0.009176788
1992,20,7,18,2,0.35466766,0.009176788
1993,18,7,18,2,0.463953,0.009176788
1994,30,7,18,2,0.4757552,0.009176788
1995,22,7,18,2,0.5643818,0.009176788
1996,0,7,18,2,0.67328984,0.009176788
1997,16,7,18,2,0.5314676,0.009176788
1998,23,7,18,2,0.5255961,0.009176788
1999,1,7,18,2,0.30421287,0.009176788
1958,29,13,18,1,0.14556248,0.00916043
1959,33,13,18,1,0.10010862,0.00916043
1960,4,13,18,1,0.12566091,0.00916043
1962,25,13,18,1,0.90396607,0.00916043
1963,36,13,18,1,0.11252761,0.00916043
1964,19,13,18,1,0.101066746,0.00916043
1965,28,13,18,1,0.12514828,0.00916043
1966,6,13,18,1,0.12494602,0.00916043
1967,27,13,18,1,0.10200562,0.00916043
1968,26,13,18,1,0.11990441,0.00916043
1969,29,38,18,1,0.18293966,0.00916043
1970,33,38,18,1,0.12709111,0.00916043
1971,4,38,18,1,0.21805266,0.00916043
1973,25,38,18,1,0.10874974,0.00916043
1974,36,38,18,1,0.12124609,0.00916043
1975,19,38,18,1,0.10064688,0.00916043
1976,28,38,18,1,0.11247095,0.00916043
1977,6,38,18,1,0.13437478,0.00916043
1978,27,38,18,1,0.12590502,0.00916043
1979,26,38,18,1,0.10689079,0.00916043
1961,17,13,18,0.333333333,0.24354321,0.00916043
1972,17,38,18,0.333333333,0.20671906,0.00916043
1930,2,15,18,1.833333333,0.13528,0
1931,35,15,18,1.833333333,0.555067,0
1936,20,15,18,1.833333333,0.58134454,0
1938,18,15,18,1.833333333,0.17447682,0
1940,30,15,18,1.833333333,0.71112907,0
1942,22,15,18,1.833333333,0.17728376,0
1945,0,15,18,1.833333333,0.70961964,0
1946,16,15,18,1.833333333,0.501102,0
1950,23,15,18,1.833333333,0.6819193,0
1953,1,15,18,1.833333333,0.499763,0
1955,9,15,18,1.833333333,0.54855597,0
1925,5,3,18,1.5,0.1606419,0
1929,29,15,18,1.5,0.09236971,0
1932,12,15,18,1.5,0.12869027,0
1933,33,15,18,1.5,0.11554236,0
1934,4,15,18,1.5,0.12809172,0
1935,10,15,18,1.5,0.1795272,0
1939,25,15,18,1.5,0.11874045,0
1941,36,15,18,1.5,0.11594433,0
1944,19,15,18,1.5,0.13491605,0
1947,28,15,18,1.5,0.10145305,0
1948,6,15,18,1.5,0.14957964,0
1949,32,15,18,1.5,0.15922561,0
1951,31,15,18,1.5,0.105050474,0
1952,27,15,18,1.5,0.10313305,0
1954,26,15,18,1.5,0.15613161,0
1956,8,15,18,1.5,0.63421094,0
1937,17,15,18,0.833333333,0.19802678,0
1957,24,15,18,0.833333333,0.70930403,0
2033,51,49,19,0,0,0.012578616
2027,8,39,19,0,0,0.010016306
2028,3,39,19,0,0,0.010016306
2023,8,42,19,0,0,0.003726997
2025,8,1,19,0,0,0.003726997
2026,3,1,19,0,0,0.003726997
2066,45,37,19,2,0,0.002445842
2069,45,10,19,1.5,0,0.00174703
2070,4,10,19,1.5,0,0.00174703
2035,2,17,19,0,0.9348147,0.00174703
2039,2,27,19,0,0.94670093,0.00174703
2040,38,27,19,0,0.22133586,0.00174703
2041,40,27,19,0,0.9448105,0.00174703
2042,34,27,19,0,0.94260865,0.00174703
2043,2,0,19,0,0.80741054,0.00174703
2044,38,0,19,0,0.80220944,0.00174703
2045,40,0,19,0,0.84362704,0.00174703
2046,34,0,19,0,0.85932624,0.00174703
2008,35,24,19,0,0,0.001630561
2011,35,14,19,0,0,0.001630561
2012,29,14,19,0,0,0.001630561
2013,48,14,19,0,0,0.001630561
2014,35,6,19,0,0,0.001630561
2015,29,6,19,0,0,0.001630561
2016,48,6,19,0,0,0.001630561
2017,22,32,19,0,0,0.001630561
2019,22,11,19,0,0,0.001630561
2020,15,11,19,0,0,0.001630561
2021,22,41,19,0,0,0.001630561
2022,15,41,19,0,0,0.001630561
2047,5,20,19,0,0,0.001630561
2050,5,26,19,0,0,0.001630561
2051,12,26,19,0,0,0.001630561
2052,36,26,19,0,0,0.001630561
2053,5,25,19,0,0,0.001630561
2054,12,25,19,0,0,0.001630561
2055,36,25,19,0,0,0.001630561
2056,18,13,19,0,0,0.001630561
2058,18,31,19,0,0,0.001630561
2059,33,31,19,0,0,0.001630561
2060,18,21,19,0,0,0.001630561
2061,33,21,19,0,0,0.001630561
2071,46,50,19,0,0,0.001630561
2074,46,44,19,0,0,0.001630561
2075,43,44,19,0,0,0.001630561
2076,16,44,19,0,0,0.001630561
2062,23,28,19,0,0,0.001397624
2064,23,7,19,0,0,0.001397624
2065,52,7,19,0,0,0.001397624
2067,4,37,19,2,0,0
2068,53,37,19,2,0,0
2009,29,24,19,0,0,0
2010,48,24,19,0,0,0
2018,15,32,19,0,0,0
2024,3,42,19,0,0,0
2029,51,39,19,0,0,0
2030,30,39,19,0,0,0
2031,47,39,19,0,0,0
2032,9,39,19,0,0,0
2034,19,49,19,0,0,0
2036,38,17,19,0,0.085720055,0
2037,40,17,19,0,0.93759185,0
2038,34,17,19,0,0.08790396,0
2048,12,20,19,0,0,0
2049,36,20,19,0,0,0
2057,33,13,19,0,0,0
2063,52,28,19,0,0,0
2072,43,50,19,0,0,0
2073,16,50,19,0,0,0
2147,9,23,20,1.5,0.09756552,0.024029982
2171,9,17,20,1.5,0.20124666,0.024029982
2100,26,5,20,0.5,0.12990351,0.018451422
2101,12,5,20,0.5,0.09158254,0.018451422
2102,15,5,20,0.5,0.10830656,0.018451422
2103,8,5,20,0.5,0.10595588,0.018451422
2104,3,5,20,0.5,0.11493148,0.018451422
2105,19,5,20,0.5,0.10882094,0.018451422
2106,11,5,20,0.5,0.20101888,0.018451422
2107,7,5,20,0.5,0.112863675,0.018451422
2108,20,5,20,0.5,0.114407144,0.018451422
2109,27,5,20,0.5,0.112544276,0.018451422
2110,14,5,20,0.5,0.11385536,0.018451422
2111,2,5,20,0.5,0.108706295,0.018451422
2112,10,5,20,0.5,0.5593788,0.018451422
2113,0,5,20,0.5,0.42067906,0.018451422
2114,25,5,20,0.5,0.09679382,0.018451422
2115,24,5,20,0.5,0.14002265,0.018451422
2116,4,5,20,0.5,0.10053602,0.018451422
2117,6,5,20,0.5,0.10852674,0.018451422
2118,22,5,20,0.5,0.10447766,0.018451422
2119,1,5,20,0.5,0.10933186,0.018451422
2120,21,5,20,0.5,0.111531846,0.018451422
2121,13,5,20,0.5,0.39152655,0.018451422
2122,18,5,20,0.5,0.0944024,0.018451422
2124,26,23,20,0.5,0.13522486,0.018451422
2125,12,23,20,0.5,0.121737614,0.018451422
2126,15,23,20,0.5,0.12148656,0.018451422
2127,8,23,20,0.5,0.09180079,0.018451422
2128,3,23,20,0.5,0.11500825,0.018451422
2129,19,23,20,0.5,0.112984896,0.018451422
2130,11,23,20,0.5,0.71927214,0.018451422
2131,7,23,20,0.5,0.10780677,0.018451422
2132,20,23,20,0.5,0.114183985,0.018451422
2133,27,23,20,0.5,0.116549835,0.018451422
2134,14,23,20,0.5,0.1127379,0.018451422
2135,2,23,20,0.5,0.110198155,0.018451422
2136,10,23,20,0.5,0.27619213,0.018451422
2137,0,23,20,0.5,0.41408867,0.018451422
2138,25,23,20,0.5,0.10217382,0.018451422
2139,24,23,20,0.5,0.118606865,0.018451422
2140,4,23,20,0.5,0.102527425,0.018451422
2141,6,23,20,0.5,0.109586485,0.018451422
2142,22,23,20,0.5,0.083272524,0.018451422
2143,1,23,20,0.5,0.105280705,0.018451422
2144,21,23,20,0.5,0.117590405,0.018451422
2145,13,23,20,0.5,0.22034769,0.018451422
2146,18,23,20,0.5,0.10856294,0.018451422
2148,26,17,20,0.5,0.15226994,0.018451422
2149,12,17,20,0.5,0.11580187,0.018451422
2150,15,17,20,0.5,0.1132791,0.018451422
2151,8,17,20,0.5,0.09786589,0.018451422
2152,3,17,20,0.5,0.12357351,0.018451422
2153,19,17,20,0.5,0.11080804,0.018451422
2154,11,17,20,0.5,0.3020077,0.018451422
2155,7,17,20,0.5,0.10396236,0.018451422
2156,20,17,20,0.5,0.11029874,0.018451422
2157,27,17,20,0.5,0.12623215,0.018451422
2158,14,17,20,0.5,0.1003491,0.018451422
2159,2,17,20,0.5,0.12519777,0.018451422
2160,10,17,20,0.5,0.3217163,0.018451422
2161,0,17,20,0.5,0.42403904,0.018451422
2162,25,17,20,0.5,0.102849476,0.018451422
2163,24,17,20,0.5,0.14345257,0.018451422
2164,4,17,20,0.5,0.10324657,0.018451422
2165,6,17,20,0.5,0.11275403,0.018451422
2166,22,17,20,0.5,0.116476715,0.018451422
2167,1,17,20,0.5,0.10799089,0.018451422
2168,21,17,20,0.5,0.118543066,0.018451422
2169,13,17,20,0.5,0.1579094,0.018451422
2170,18,17,20,0.5,0.10533829,0.018451422
2077,26,16,20,0,0.17667444,0.017655855
2123,9,5,20,1.5,0.19163215,0
2078,12,16,20,0,0.13224776,0
2079,15,16,20,0,0.119221106,0
2080,8,16,20,0,0.0907597,0
2081,3,16,20,0,0.1126208,0
2082,19,16,20,0,0.113413714,0
2083,11,16,20,0,0.15995489,0
2084,7,16,20,0,0.10356614,0
2085,20,16,20,0,0.11205417,0
2086,27,16,20,0,0.106859155,0
2087,14,16,20,0,0.11164776,0
2088,2,16,20,0,0.11194848,0
2089,10,16,20,0,0.33965084,0
2090,0,16,20,0,0.3916229,0
2091,25,16,20,0,0.10723879,0
2092,24,16,20,0,0.10461635,0
2093,4,16,20,0,0.11395914,0
2094,6,16,20,0,0.10176597,0
2095,22,16,20,0,0.11388959,0
2096,1,16,20,0,0.10784014,0
2097,21,16,20,0,0.109629005,0
2098,13,16,20,0,0.7387376,0
2099,18,16,20,0,0.10876532,0
2182,19,58,21,1.5,0.1345698,0.229105786
2219,6,39,21,0.666666667,0.09383246,0.100233781
2220,29,39,21,0.666666667,0.10283948,0.100233781
2217,27,39,21,0.333333333,0.09677384,0.100233781
2218,1,39,21,0.333333333,0.07973968,0.100233781
2172,49,17,21,2,0.12082276,0.089567504
2216,53,39,21,0.666666667,0.09764502,0.064289889
2211,7,36,21,0.333333333,0.10477489,0.064289889
2215,53,51,21,0.333333333,0,0.032729398
2213,32,52,21,0,0.16630073,0.032729398
2179,49,15,21,2,0,0.032291058
2180,35,15,21,1.666666667,0,0.032291058
2175,49,16,21,2,0,0.016510812
2177,49,33,21,2,0,0.016510812
2176,35,16,21,1.666666667,0,0.016510812
2178,35,33,21,1.666666667,0,0.016510812
2214,8,3,21,0,0,0.000584454
2174,19,17,21,2,0.10278384,0
2181,26,15,21,2,0,0
2173,35,17,21,1.666666667,0.112573236,0
2197,10,58,21,1,0.10314143,0
2208,42,58,21,1,0.20239083,0
2209,21,58,21,1,0.13346083,0
2187,6,58,21,0.833333333,0.1259565,0
2188,29,58,21,0.833333333,0.13680102,0
2190,2,58,21,0.833333333,0.37887773,0
2191,23,58,21,0.833333333,0.37426552,0
2192,47,58,21,0.833333333,0.10849542,0
2193,41,58,21,0.833333333,0.1300357,0
2194,43,58,21,0.833333333,0.25422692,0
2199,20,58,21,0.833333333,0.21068291,0
2203,14,58,21,0.833333333,0.096622005,0
2207,9,58,21,0.833333333,0.12764394,0
2212,57,36,21,0.666666667,0.14162344,0
2223,34,39,21,0.666666667,0.09634634,0
2224,13,39,21,0.666666667,0.101294085,0
2226,5,39,21,0.666666667,0.09381017,0
2228,50,39,21,0.666666667,0.10246309,0
2229,56,39,21,0.666666667,0.09728367,0
2230,11,39,21,0.666666667,0.09770955,0
2231,44,39,21,0.666666667,0.10744024,0
2232,22,39,21,0.666666667,0.09505211,0
2233,48,39,21,0.666666667,0.10140795,0
2183,7,58,21,0.5,0.26380703,0
2184,32,58,21,0.5,0.14715844,0
2185,27,58,21,0.5,0.103572115,0
2186,1,58,21,0.5,0.108416006,0
2189,54,58,21,0.5,0.10533663,0
2195,0,58,21,0.5,0.63339216,0
2196,46,58,21,0.5,0.3719908,0
2198,4,58,21,0.5,0.9457337,0
2200,24,58,21,0.5,0.18092604,0
2201,37,58,21,0.5,0.0887608,0
2202,40,58,21,0.5,0.14401218,0
2204,30,58,21,0.5,0.11320697,0
2205,55,58,21,0.5,0.093738124,0
2206,45,58,21,0.5,0.14681962,0
2210,31,58,21,0.5,0.23892133,0
2221,25,39,21,0.333333333,0.10211299,0
2222,38,39,21,0.333333333,0.10536514,0
2225,28,39,21,0.333333333,0.10108586,0
2227,18,39,21,0.333333333,0.9524133,0
2234,12,39,21,0.333333333,0.09181621,0
2265,22,0,22,0.5,0.827495,0.06461039
2266,23,0,22,0.5,0.8035624,0.06461039
2254,4,0,22,0.5,0.7622994,0.053246753
2255,17,0,22,0.5,0.8534485,0.053246753
2256,24,0,22,0.5,0.83330333,0.053246753
2257,41,0,22,0.5,0.82587093,0.053246753
2258,40,0,22,0.5,0.7660881,0.053246753
2284,42,15,22,1.75,0.10508058,0.022474747
2286,42,11,22,1.75,0.092126966,0.022474747
2288,42,3,22,1.75,0.09306,0.022474747
2283,37,15,22,1.25,0.11103009,0.022474747
2285,37,11,22,1.25,0.116589464,0.022474747
2287,37,3,22,1.25,0.104948044,0.022474747
2289,30,28,22,0,0.10656723,0.022474747
2290,9,28,22,0,0.10973253,0.022474747
2291,30,34,22,0,0.102625586,0.022474747
2292,9,34,22,0,0.10727928,0.022474747
2293,30,13,22,0,0.11261502,0.022474747
2294,9,13,22,0,0.10865621,0.022474747
2295,38,21,22,0,0.103704676,0.022474747
2296,32,21,22,0,0.10984662,0.022474747
2297,38,39,22,0,0.104202844,0.022474747
2298,32,39,22,0,0.10295192,0.022474747
2299,38,16,22,0,0.107885726,0.022474747
2300,32,16,22,0,0.11279197,0.022474747
2301,22,25,22,0,0.70726675,0.022474747
2302,23,25,22,0,0.16535321,0.022474747
2303,7,14,22,0,0.11396781,0.015488215
2304,43,14,22,0,0.32834622,0.015488215
2305,6,14,22,0,0.11150674,0.015488215
2306,7,27,22,0,0.12180841,0.015488215
2307,43,27,22,0,0.25929955,0.015488215
2308,6,27,22,0,0.11711097,0.015488215
2235,4,12,22,0,0.23970345,0.00989899
2252,22,20,22,0,0.10975537,0.009848485
2253,23,20,22,0,0.09106124,0.009848485
2240,4,18,22,0,0.106214665,0.008484848
2241,17,18,22,0,0.113507554,0.008484848
2242,24,18,22,0,0.11818655,0.008484848
2243,41,18,22,0,0.107596435,0.008484848
2244,40,18,22,0,0.5034926,0.008484848
2247,4,20,22,0,0.15640618,0.008484848
2248,17,20,22,0,0.10818206,0.008484848
2249,24,20,22,0,0.103737116,0.008484848
2250,41,20,22,0,0.10524488,0.008484848
2251,40,20,22,0,0.76946014,0.008484848
2260,42,0,22,1.5,0.8200363,0
2259,37,0,22,1,0.806275,0
2270,26,0,22,0.75,0.81591874,0
2280,35,0,22,0.75,0.7885045,0
2282,1,0,22,0.75,0.8137753,0
2261,30,0,22,0.5,0.741976,0
2262,9,0,22,0.5,0.75345325,0
2263,38,0,22,0.5,0.76535726,0
2264,32,0,22,0.5,0.8025374,0
2267,7,0,22,0.5,0.7848147,0
2268,43,0,22,0.5,0.79185474,0
2269,6,0,22,0.5,0.8234356,0
2271,29,0,22,0.5,0.81672716,0
2272,8,0,22,0.5,0.72626835,0
2273,19,0,22,0.5,0.8028505,0
2274,31,0,22,0.5,0.82997465,0
2275,5,0,22,0.5,0.7893367,0
2276,44,0,22,0.5,0.77257365,0
2277,10,0,22,0.5,0.8058728,0
2278,2,0,22,0.5,0.7896512,0
2279,36,0,22,0.5,0.7837023,0
2281,33,0,22,0.5,0.76279867,0
2236,17,12,22,0,0.104802735,0
2237,24,12,22,0,0.17594172,0
2238,41,12,22,0,0.11483465,0
2239,40,12,22,0,0.3407132,0
2245,22,18,22,0,0.114224635,0
2246,23,18,22,0,0.09646843,0
2355,25,26,23,0.75,0.10959298,0.023383407
2356,15,26,23,0.75,0.16045919,0.023383407
2357,14,26,23,0.75,0.12725028,0.023383407
2358,8,26,23,0.75,0.12387761,0.023383407
2359,16,26,23,0.75,0.14903973,0.023383407
2360,24,26,23,0.75,0.13834724,0.023383407
2361,18,26,23,0.75,0.10892035,0.023383407
2362,11,26,23,0.75,0.102508254,0.023383407
2363,6,26,23,0.75,0.10705735,0.023383407
2364,17,26,23,0.75,0.14858991,0.023383407
2377,25,2,23,0.75,0.11183687,0.023383407
2378,15,2,23,0.75,0.14099278,0.023383407
2379,14,2,23,0.75,0.1212431,0.023383407
2380,8,2,23,0.75,0.10834038,0.023383407
2381,16,2,23,0.75,0.11797948,0.023383407
2382,24,2,23,0.75,0.12368474,0.023383407
2383,18,2,23,0.75,0.14882411,0.023383407
2384,11,2,23,0.75,0.09168025,0.023383407
2385,6,2,23,0.75,0.12865053,0.023383407
2386,17,2,23,0.75,0.16819748,0.023383407
2321,22,21,23,1.75,0.11945617,0.02249705
2322,12,21,23,1.75,0.1182327,0.02249705
2323,0,21,23,1.75,0.68917453,0.02249705
2324,5,21,23,1.75,0.10757105,0.02249705
2327,7,21,23,1.75,0.111347795,0.02249705
2328,1,21,23,1.75,0.1176184,0.02249705
2329,3,21,23,1.75,0.14645453,0.02249705
2330,4,21,23,1.75,0.13023458,0.02249705
2331,20,21,23,1.75,0.1255235,0.02249705
2332,9,21,23,1.75,0.11569743,0.02249705
2343,22,26,23,1.75,0.12745306,0.02249705
2344,12,26,23,1.75,0.12615865,0.02249705
2345,0,26,23,1.75,0.6144731,0.02249705
2346,5,26,23,1.75,0.13314322,0.02249705
2349,7,26,23,1.75,0.11897571,0.02249705
2350,1,26,23,1.75,0.12602359,0.02249705
2351,3,26,23,1.75,0.13025934,0.02249705
2352,4,26,23,1.75,0.1281652,0.02249705
2353,20,26,23,1.75,0.13280243,0.02249705
2354,9,26,23,1.75,0.11854216,0.02249705
2365,22,2,23,1.75,0.111663036,0.02249705
2366,12,2,23,1.75,0.1361933,0.02249705
2367,0,2,23,1.75,0.53095484,0.02249705
2368,5,2,23,1.75,0.1067471,0.02249705
2371,7,2,23,1.75,0.10916045,0.02249705
2372,1,2,23,1.75,0.10640537,0.02249705
2373,3,2,23,1.75,0.14141804,0.02249705
2374,4,2,23,1.75,0.13777621,0.02249705
2375,20,2,23,1.75,0.11348063,0.02249705
2376,9,2,23,1.75,0.11405525,0.02249705
2325,19,21,23,0.75,0.13285525,0.02249705
2326,13,21,23,0.75,0.11172333,0.02249705
2347,19,26,23,0.75,0.11430545,0.02249705
2348,13,26,23,0.75,0.11114079,0.02249705
2369,19,2,23,0.75,0.09622498,0.02249705
2370,13,2,23,0.75,0.107814886,0.02249705
2309,22,10,23,2,0.096496664,0.014007597
2387,25,23,23,0,0.10751048,0.013817664
2388,15,23,23,0,0.13055578,0.013817664
2389,14,23,23,0,0.12326949,0.013817664
2390,8,23,23,0,0.12585528,0.013817664
2391,16,23,23,0,0.11163634,0.013817664
2392,24,23,23,0,0.11858005,0.013817664
2393,18,23,23,0,0.09810763,0.013817664
2394,11,23,23,0,0.12031083,0.013817664
2395,6,23,23,0,0.11191204,0.013817664
2396,17,23,23,0,0.11522426,0.013817664
2310,12,10,23,2,0.099404015,0
2311,0,10,23,2,0.45243528,0
2312,5,10,23,2,0.09675595,0
2315,7,10,23,2,0.110737264,0
2316,1,10,23,2,0.13024448,0
2317,3,10,23,2,0.113011226,0
2318,4,10,23,2,0.114224516,0
2319,20,10,23,2,0.1159539,0
2320,9,10,23,2,0.12464212,0
2313,19,10,23,1,0.114177,0
2314,13,10,23,1,0.114790365,0
2333,25,21,23,0.75,0.13136585,0
2334,15,21,23,0.75,0.14163953,0
2335,14,21,23,0.75,0.12219071,0
2336,8,21,23,0.75,0.14567934,0
2337,16,21,23,0.75,0.118298255,0
2338,24,21,23,0.75,0.12072777,0
2339,18,21,23,0.75,0.119781025,0
2340,11,21,23,0.75,0.12439991,0
2341,6,21,23,0.75,0.10210333,0
2342,17,21,23,0.75,0.14274906,0
2451,42,13,24,0,0,0.007092199
2456,30,20,24,0,0,0.004580378
2457,17,20,24,0,0,0.004580378
2459,30,25,24,0,0,0.004580378
2460,17,25,24,0,0,0.004580378
2461,41,25,24,0,0,0.003841608
2412,19,34,24,1.333333333,0,0.002216312
2416,19,43,24,1.333333333,0,0.002216312
2417,1,43,24,1.333333333,0,0.002216312
2418,36,43,24,1.333333333,0,0.002216312
2419,26,43,24,1.333333333,0,0.002216312
2420,19,2,24,1.333333333,0,0.002216312
2421,1,2,24,1.333333333,0,0.002216312
2422,36,2,24,1.333333333,0,0.002216312
2423,26,2,24,1.333333333,0,0.002216312
2397,23,45,24,0,0,0.002068558
2399,23,18,24,0,0,0.002068558
2400,31,18,24,0,0,0.002068558
2401,23,37,24,0,0,0.002068558
2402,31,37,24,0,0,0.002068558
2403,27,4,24,0,0,0.002068558
2406,27,6,24,0,0,0.002068558
2407,14,6,24,0,0,0.002068558
2408,46,6,24,0,0,0.002068558
2409,27,15,24,0,0,0.002068558
2410,14,15,24,0,0,0.002068558
2411,46,15,24,0,0,0.002068558
2424,3,16,24,0,0,0.002068558
2427,3,21,24,0,0,0.002068558
2428,10,21,24,0,0,0.002068558
2429,33,21,24,0,0,0.002068558
2430,3,7,24,0,0,0.002068558
2431,10,7,24,0,0,0.002068558
2432,33,7,24,0,0,0.002068558
2433,24,35,24,0,0,0.002068558
2435,24,32,24,0,0,0.002068558
2436,29,32,24,0,0,0.002068558
2437,24,11,24,0,0,0.002068558
2438,29,11,24,0,0,0.002068558
2439,9,44,24,0,0.9213663,0.002068558
2441,9,22,24,0,0.5089742,0.002068558
2442,0,22,24,0,0.7346313,0.002068558
2443,9,39,24,0,0.9518397,0.002068558
2444,0,39,24,0,0.8587515,0.002068558
2445,40,47,24,0,0,0.002068558
2447,40,28,24,0,0,0.002068558
2448,12,28,24,0,0,0.002068558
2449,40,5,24,0,0,0.002068558
2450,12,5,24,0,0,0.002068558
2413,1,34,24,1.333333333,0,0
2414,36,34,24,1.333333333,0,0
2415,26,34,24,1.333333333,0,0
2398,31,45,24,0,0,0
2404,14,4,24,0,0,0
2405,46,4,24,0,0,0
2425,10,16,24,0,0,0
2426,33,16,24,0,0,0
2434,29,35,24,0,0,0
2440,0,44,24,0,0.7808326,0
2446,12,47,24,0,0,0
2452,38,13,24,0,0,0
2453,30,13,24,0,0,0
2454,17,13,24,0,0,0
2455,8,13,24,0,0,0
2458,41,20,24,0,0,0
2462,21,15,25,2,0.11874382,0.02047619
2483,21,10,25,2,0.11164763,0.02047619
2484,0,10,25,2,0.8639451,0.02047619
2485,17,10,25,2,0.5850567,0.02047619
2486,1,10,25,2,0.11662616,0.02047619
2487,5,10,25,2,0.10835361,0.02047619
2491,20,10,25,2,0.18806209,0.02047619
2494,7,10,25,2,0.11210862,0.02047619
2495,16,10,25,2,0.12979169,0.02047619
2497,12,10,25,2,0.1271536,0.02047619
2499,6,10,25,2,0.13341695,0.02047619
2500,4,10,25,2,0.10402541,0.02047619
2502,24,10,25,2,0.11056096,0.02047619
2504,21,23,25,2,0.101199664,0.02047619
2505,0,23,25,2,0.8456411,0.02047619
2506,17,23,25,2,0.76528585,0.02047619
2507,1,23,25,2,0.10756638,0.02047619
2508,5,23,25,2,0.110983826,0.02047619
2512,20,23,25,2,0.10384534,0.02047619
2515,7,23,25,2,0.10860443,0.02047619
2516,16,23,25,2,0.095472455,0.02047619
2518,12,23,25,2,0.10918152,0.02047619
2520,6,23,25,2,0.12173058,0.02047619
2521,4,23,25,2,0.10586406,0.02047619
2523,24,23,25,2,0.1099831,0.02047619
2525,21,19,25,2,0.93517095,0.02047619
2526,0,19,25,2,0.74007297,0.02047619
2527,17,19,25,2,0.8415097,0.02047619
2528,1,19,25,2,0.11741999,0.02047619
2529,5,19,25,2,0.09780665,0.02047619
2533,20,19,25,2,0.105334185,0.02047619
2536,7,19,25,2,0.12491347,0.02047619
2537,16,19,25,2,0.1173193,0.02047619
2539,12,19,25,2,0.11419015,0.02047619
2541,6,19,25,2,0.12107541,0.02047619
2542,4,19,25,2,0.111074045,0.02047619
2544,24,19,25,2,0.10048273,0.02047619
2488,9,10,25,1,0.36459127,0.02047619
2489,2,10,25,1,0.13671635,0.02047619
2490,3,10,25,1,0.117663406,0.02047619
2492,13,10,25,1,0.13868365,0.02047619
2493,22,10,25,1,0.10544232,0.02047619
2496,14,10,25,1,0.1014098,0.02047619
2498,8,10,25,1,0.758237,0.02047619
2501,18,10,25,1,0.48575747,0.02047619
2503,11,10,25,1,0.5675819,0.02047619
2509,9,23,25,1,0.61622095,0.02047619
2510,2,23,25,1,0.14982525,0.02047619
2511,3,23,25,1,0.14051454,0.02047619
2513,13,23,25,1,0.8062479,0.02047619
2514,22,23,25,1,0.10110912,0.02047619
2517,14,23,25,1,0.11596979,0.02047619
2519,8,23,25,1,0.40863153,0.02047619
2522,18,23,25,1,0.35035393,0.02047619
2524,11,23,25,1,0.70551604,0.02047619
2530,9,19,25,1,0.6484007,0.02047619
2531,2,19,25,1,0.18365423,0.02047619
2532,3,19,25,1,0.9258803,0.02047619
2534,13,19,25,1,0.7059268,0.02047619
2535,22,19,25,1,0.13373663,0.02047619
2538,14,19,25,1,0.11265737,0.02047619
2540,8,19,25,1,0.8919874,0.02047619
2543,18,19,25,1,0.09817749,0.02047619
2545,11,19,25,1,0.7038738,0.02047619
2463,0,15,25,2,0.82368386,0
2464,17,15,25,2,0.7228592,0
2465,1,15,25,2,0.11100296,0
2466,5,15,25,2,0.108681485,0
2470,20,15,25,2,0.1156179,0
2473,7,15,25,2,0.12190377,0
2474,16,15,25,2,0.18397664,0
2476,12,15,25,2,0.10367831,0
2478,6,15,25,2,0.11996315,0
2479,4,15,25,2,0.09745717,0
2481,24,15,25,2,0.12243103,0
2467,9,15,25,1,0.60753757,0
2468,2,15,25,1,0.93149036,0
2469,3,15,25,1,0.1491757,0
2471,13,15,25,1,0.12452802,0
2472,22,15,25,1,0.10411328,0
